ID, Size, Total Transfer Time, Transfer Time Parralelized, Chunking Time, N, K
92, 121.599998, 0.793658, 0.122828, 2.262719, 10, 9
93, 199.199997, 1.300138, 0.201212, 3.698056, 10, 9
94, 70.199997, 0.458181, 0.070909, 1.335307, 10, 9
95, 51.400002, 0.335477, 0.051919, 0.977703, 10, 9
96, 62.700001, 0.409230, 0.063333, 1.192646, 10, 9
97, 135.899994, 0.886992, 0.137273, 2.528812, 10, 9
98, 73.099998, 0.477109, 0.073838, 1.390469, 10, 9
99, 161.300003, 1.052772, 0.162929, 2.994460, 10, 9
100, 73.699997, 0.481025, 0.074444, 1.401882, 10, 9
101, 188.300003, 1.228996, 0.190202, 3.495703, 10, 9
102, 2.200000, 0.014359, 0.002222, 0.040842, 10, 9
103, 155.699997, 1.016222, 0.157273, 2.890498, 10, 9
104, 121.099998, 0.790395, 0.122323, 2.253415, 10, 9
105, 187.199997, 1.221816, 0.189091, 3.475281, 10, 9
106, 213.899994, 1.396082, 0.216061, 3.970955, 10, 9
107, 52.099998, 0.340046, 0.052626, 0.991018, 10, 9
108, 131.199997, 0.856316, 0.132525, 2.441355, 10, 9
109, 2.100000, 0.013706, 0.002121, 0.039077, 10, 9
110, 191.500000, 1.249882, 0.193434, 3.555109, 10, 9
111, 121.000000, 0.789742, 0.122222, 2.251554, 10, 9
112, 49.400002, 0.322424, 0.049899, 0.939660, 10, 9
113, 137.300003, 0.896129, 0.138687, 2.554863, 10, 9
114, 72.300003, 0.471887, 0.073030, 1.375252, 10, 9
115, 73.800003, 0.481678, 0.074545, 1.403784, 10, 9
116, 32.299999, 0.210816, 0.032626, 0.614393, 10, 9
117, 17.200001, 0.112261, 0.017374, 0.326979, 10, 9
118, 266.700012, 1.740697, 0.269394, 4.951162, 10, 9
119, 243.300003, 1.587970, 0.245758, 4.516752, 10, 9
120, 11.900000, 0.077669, 0.012020, 0.226224, 10, 9
121, 120.500000, 0.786479, 0.121717, 2.242251, 10, 9
122, 2.400000, 0.015664, 0.002424, 0.044659, 10, 9
123, 152.199997, 0.993378, 0.153737, 2.825523, 10, 9
124, 157.100006, 1.025360, 0.158687, 2.916489, 10, 9
125, 189.500000, 1.236828, 0.191414, 3.517980, 10, 9
126, 121.400002, 0.792353, 0.122626, 2.258998, 10, 9
127, 196.399994, 1.281863, 0.198384, 3.646075, 10, 9
128, 2.100000, 0.013706, 0.002121, 0.038986, 10, 9
129, 68.800003, 0.449044, 0.069495, 1.308677, 10, 9
130, 247.000000, 1.612119, 0.249495, 4.585441, 10, 9
131, 2.200000, 0.014359, 0.002222, 0.040842, 10, 9
132, 133.300003, 0.870022, 0.134646, 2.480432, 10, 9
133, 191.699997, 1.251187, 0.193636, 3.558822, 10, 9
134, 2.100000, 0.013706, 0.002121, 0.038986, 10, 9
135, 213.199997, 1.391513, 0.215354, 3.957959, 10, 9
136, 124.099998, 0.809975, 0.125354, 2.309239, 10, 9
137, 138.199997, 0.902003, 0.139596, 2.571610, 10, 9
138, 52.299999, 0.341351, 0.052828, 0.994822, 10, 9
139, 48.599998, 0.317202, 0.049091, 0.924443, 10, 9
140, 146.500000, 0.956176, 0.147980, 2.726056, 10, 9
141, 70.500000, 0.460139, 0.071212, 1.341013, 10, 9
142, 74.300003, 0.484941, 0.075051, 1.413295, 10, 9
143, 51.700001, 0.337435, 0.052222, 0.983410, 10, 9
144, 2.500000, 0.016317, 0.002525, 0.047554, 10, 9
145, 154.600006, 1.009043, 0.156162, 2.870078, 10, 9
146, 67.800003, 0.442517, 0.068485, 1.289655, 10, 9
147, 158.300003, 1.033192, 0.159899, 2.938766, 10, 9
148, 192.300003, 1.255103, 0.194242, 3.569961, 10, 9
149, 132.699997, 0.866106, 0.134040, 2.469267, 10, 9
150, 2.200000, 0.014359, 0.002222, 0.040937, 10, 9
151, 124.599998, 0.813239, 0.125859, 2.318543, 10, 9
152, 227.000000, 1.481583, 0.229293, 4.214150, 10, 9
153, 134.500000, 0.877854, 0.135859, 2.502761, 10, 9
154, 212.800003, 1.388902, 0.214949, 3.950534, 10, 9
155, 124.400002, 0.811934, 0.125657, 2.314821, 10, 9
156, 2.300000, 0.015012, 0.002323, 0.042798, 10, 9
157, 188.600006, 1.230954, 0.190505, 3.501272, 10, 9
158, 184.800003, 1.206152, 0.186667, 3.430727, 10, 9
159, 133.800003, 0.873285, 0.135152, 2.489735, 10, 9
160, 2.200000, 0.014359, 0.002222, 0.040937, 10, 9
161, 67.099998, 0.437948, 0.067778, 1.276340, 10, 9
162, 74.199997, 0.484288, 0.074949, 1.411392, 10, 9
163, 50.299999, 0.328298, 0.050808, 0.956779, 10, 9
164, 146.800003, 0.958134, 0.148283, 2.731638, 10, 9
165, 67.400002, 0.439906, 0.068081, 1.282047, 10, 9
166, 80.699997, 0.526712, 0.081515, 1.501657, 10, 9
167, 73.800003, 0.481678, 0.074545, 1.403784, 10, 9
168, 2.400000, 0.015664, 0.002424, 0.045652, 10, 9
169, 149.300003, 0.974451, 0.150808, 2.778158, 10, 9
170, 154.199997, 1.006432, 0.155758, 2.862652, 10, 9
171, 184.000000, 1.200931, 0.185859, 3.415875, 10, 9
172, 134.600006, 0.878507, 0.135960, 2.504622, 10, 9
173, 2.300000, 0.015012, 0.002323, 0.042798, 10, 9
174, 2.500000, 0.016317, 0.002525, 0.046520, 10, 9
175, 139.399994, 0.909835, 0.140808, 2.593939, 10, 9
176, 140.699997, 0.918320, 0.142121, 2.618130, 10, 9
177, 116.099998, 0.757761, 0.117273, 2.160376, 10, 9
178, 213.199997, 1.391513, 0.215354, 3.957959, 10, 9
179, 132.199997, 0.862842, 0.133535, 2.459963, 10, 9
180, 2.400000, 0.015664, 0.002424, 0.044659, 10, 9
181, 185.600006, 1.211373, 0.187475, 3.445578, 10, 9
182, 185.800003, 1.212679, 0.187677, 3.449291, 10, 9
183, 236.699997, 1.544893, 0.239091, 4.394226, 10, 9
184, 73.599998, 0.480372, 0.074343, 1.399980, 10, 9
185, 58.299999, 0.380512, 0.058889, 1.108951, 10, 9
186, 78.099998, 0.509743, 0.078889, 1.453276, 10, 9
187, 149.600006, 0.976409, 0.151111, 2.783740, 10, 9
188, 128.800003, 0.840651, 0.130101, 2.396696, 10, 9
189, 86.599998, 0.565221, 0.087475, 1.611443, 10, 9
190, 50.200001, 0.327645, 0.050707, 0.954877, 10, 9
191, 144.699997, 0.944427, 0.146162, 2.692561, 10, 9
192, 70.000000, 0.456876, 0.070707, 1.331502, 10, 9
193, 159.699997, 1.042329, 0.161313, 2.964757, 10, 9
194, 189.800003, 1.238786, 0.191717, 3.523549, 10, 9
195, 132.399994, 0.864148, 0.133737, 2.463684, 10, 9
196, 2.100000, 0.013706, 0.002121, 0.039077, 10, 9
197, 2.400000, 0.015664, 0.002424, 0.044659, 10, 9
198, 246.100006, 1.606245, 0.248586, 4.568733, 10, 9
199, 123.300003, 0.804754, 0.124545, 2.294353, 10, 9
200, 139.100006, 0.907877, 0.140505, 2.588357, 10, 9
201, 190.699997, 1.244660, 0.192626, 3.540257, 10, 9
202, 2.400000, 0.015664, 0.002424, 0.044555, 10, 9
203, 138.000000, 0.900698, 0.139394, 2.567889, 10, 9
204, 2.200000, 0.014359, 0.002222, 0.040937, 10, 9
205, 116.300003, 0.759066, 0.117475, 2.164097, 10, 9
206, 214.300003, 1.398693, 0.216465, 3.978380, 10, 9
207, 183.899994, 1.200278, 0.185758, 3.414018, 10, 9
208, 56.299999, 0.367459, 0.056869, 1.070908, 10, 9
209, 161.500000, 1.054078, 0.163131, 2.998173, 10, 9
210, 73.699997, 0.481025, 0.074444, 1.401882, 10, 9
211, 49.500000, 0.323076, 0.050000, 0.941562, 10, 9
212, 133.800003, 0.873285, 0.135152, 2.489735, 10, 9
213, 86.800003, 0.566526, 0.087677, 1.615165, 10, 9
214, 146.000000, 0.952912, 0.147475, 2.716752, 10, 9
215, 133.500000, 0.871327, 0.134848, 2.484153, 10, 9
216, 2.400000, 0.015664, 0.002424, 0.044659, 10, 9
217, 143.899994, 0.939206, 0.145354, 2.677675, 10, 9
218, 69.000000, 0.450349, 0.069697, 1.312481, 10, 9
219, 153.100006, 0.999253, 0.154646, 2.842231, 10, 9
220, 181.300003, 1.183308, 0.183131, 3.365751, 10, 9
221, 178.000000, 1.161770, 0.179798, 3.304488, 10, 9
222, 2.200000, 0.014359, 0.002222, 0.040842, 10, 9
223, 133.899994, 0.873938, 0.135253, 2.491596, 10, 9
224, 250.000000, 1.631699, 0.252525, 4.641134, 10, 9
225, 146.100006, 0.953565, 0.147576, 2.718613, 10, 9
226, 212.600006, 1.387597, 0.214747, 3.946821, 10, 9
227, 118.300003, 0.772120, 0.119495, 2.201313, 10, 9
228, 183.300003, 1.196362, 0.185152, 3.402880, 10, 9
229, 140.699997, 0.918320, 0.142121, 2.618130, 10, 9
230, 2.500000, 0.016317, 0.002525, 0.046520, 10, 9
231, 2.300000, 0.015012, 0.002323, 0.042798, 10, 9
232, 163.199997, 1.065173, 0.164848, 3.029733, 10, 9
233, 73.099998, 0.477109, 0.073838, 1.390469, 10, 9
234, 65.099998, 0.424894, 0.065758, 1.238297, 10, 9
235, 149.399994, 0.975103, 0.150909, 2.780018, 10, 9
236, 127.099998, 0.829556, 0.128384, 2.365063, 10, 9
237, 87.800003, 0.573053, 0.088687, 1.633773, 10, 9
238, 50.299999, 0.328298, 0.050808, 0.956779, 10, 9
239, 2.400000, 0.015664, 0.002424, 0.045652, 10, 9
240, 159.600006, 1.041677, 0.161212, 2.962900, 10, 9
241, 164.399994, 1.073005, 0.166061, 3.052010, 10, 9
242, 182.600006, 1.191793, 0.184444, 3.389885, 10, 9
243, 191.800003, 1.251840, 0.193737, 3.560678, 10, 9
244, 135.100006, 0.881770, 0.136465, 2.513926, 10, 9
245, 2.200000, 0.014359, 0.002222, 0.040937, 10, 9
246, 66.099998, 0.431421, 0.066768, 1.257319, 10, 9
247, 134.699997, 0.879159, 0.136061, 2.506482, 10, 9
248, 128.600006, 0.839346, 0.129899, 2.392975, 10, 9
249, 212.800003, 1.388902, 0.214949, 3.950534, 10, 9
250, 130.100006, 0.849136, 0.131414, 2.420886, 10, 9
251, 2.400000, 0.015664, 0.002424, 0.044659, 10, 9
252, 183.699997, 1.198973, 0.185556, 3.410306, 10, 9
253, 138.399994, 0.903309, 0.139798, 2.575332, 10, 9
254, 2.400000, 0.015664, 0.002424, 0.044659, 10, 9
255, 245.800003, 1.604287, 0.248283, 4.563163, 10, 9
256, 74.500000, 0.486246, 0.075253, 1.417099, 10, 9
257, 63.200001, 0.412494, 0.063838, 1.202156, 10, 9
258, 178.199997, 1.163075, 0.180000, 3.308201, 10, 9
259, 147.899994, 0.965313, 0.149394, 2.752107, 10, 9
260, 134.000000, 0.874591, 0.135354, 2.493457, 10, 9
261, 87.599998, 0.571747, 0.088485, 1.630051, 10, 9
262, 49.299999, 0.321771, 0.049798, 0.937758, 10, 9
263, 131.399994, 0.857621, 0.132727, 2.445076, 10, 9
264, 2.300000, 0.015012, 0.002323, 0.042798, 10, 9
265, 135.800003, 0.886339, 0.137172, 2.526951, 10, 9
266, 65.400002, 0.426853, 0.066061, 1.244004, 10, 9
267, 161.300003, 1.052772, 0.162929, 2.994460, 10, 9
268, 179.899994, 1.174171, 0.181717, 3.339760, 10, 9
269, 2.300000, 0.015012, 0.002323, 0.042698, 10, 9
270, 188.899994, 1.232912, 0.190808, 3.506841, 10, 9
271, 253.399994, 1.653890, 0.255960, 4.704254, 10, 9
272, 149.199997, 0.973798, 0.150707, 2.776297, 10, 9
273, 135.399994, 0.883728, 0.136768, 2.519508, 10, 9
274, 136.000000, 0.887644, 0.137374, 2.530673, 10, 9
275, 206.500000, 1.347784, 0.208586, 3.833577, 10, 9
276, 119.000000, 0.776689, 0.120202, 2.214339, 10, 9
277, 2.500000, 0.016317, 0.002525, 0.046520, 10, 9
278, 183.600006, 1.198320, 0.185455, 3.408449, 10, 9
279, 2.700000, 0.017622, 0.002727, 0.050124, 10, 9
280, 73.900002, 0.482330, 0.074646, 1.405686, 10, 9
281, 65.400002, 0.426853, 0.066061, 1.244004, 10, 9
282, 182.600006, 1.191793, 0.184444, 3.389885, 10, 9
283, 50.700001, 0.330909, 0.051212, 0.964388, 10, 9
284, 135.300003, 0.883076, 0.136667, 2.517647, 10, 9
285, 89.300003, 0.582843, 0.090202, 1.661684, 10, 9
286, 152.899994, 0.997947, 0.154444, 2.838518, 10, 9
287, 153.899994, 1.004474, 0.155455, 2.857082, 10, 9
288, 125.000000, 0.815850, 0.126263, 2.325986, 10, 9
289, 136.100006, 0.888297, 0.137475, 2.532534, 10, 9
290, 2.300000, 0.015012, 0.002323, 0.042798, 10, 9
291, 148.100006, 0.966619, 0.149596, 2.755828, 10, 9
292, 69.400002, 0.452960, 0.070101, 1.320089, 10, 9
293, 158.800003, 1.036455, 0.160404, 2.948049, 10, 9
294, 183.399994, 1.197014, 0.185253, 3.404736, 10, 9
295, 199.699997, 1.303401, 0.201717, 3.707338, 10, 9
296, 191.399994, 1.249229, 0.193333, 3.553252, 10, 9
297, 2.100000, 0.013706, 0.002121, 0.038986, 10, 9
298, 2.400000, 0.015664, 0.002424, 0.044555, 10, 9
299, 245.600006, 1.602981, 0.248081, 4.559451, 10, 9
300, 137.899994, 0.900045, 0.139293, 2.566028, 10, 9
301, 127.500000, 0.832167, 0.128788, 2.372506, 10, 9
302, 124.900002, 0.815197, 0.126162, 2.324125, 10, 9
303, 2.300000, 0.015012, 0.002323, 0.042798, 10, 9
304, 184.899994, 1.206805, 0.186768, 3.432583, 10, 9
305, 132.500000, 0.864801, 0.133838, 2.465545, 10, 9
306, 73.400002, 0.479067, 0.074141, 1.396175, 10, 9
307, 64.300003, 0.419673, 0.064949, 1.223080, 10, 9
308, 168.800003, 1.101723, 0.170505, 3.133694, 10, 9
309, 154.800003, 1.010348, 0.156364, 2.873790, 10, 9
310, 85.599998, 0.558694, 0.086465, 1.592835, 10, 9
311, 127.800003, 0.834125, 0.129091, 2.378088, 10, 9
312, 50.200001, 0.327645, 0.050707, 0.954877, 10, 9
313, 150.300003, 0.980978, 0.151818, 2.796766, 10, 9
314, 80.599998, 0.526060, 0.081414, 1.499796, 10, 9
315, 169.100006, 1.103681, 0.170808, 3.139263, 10, 9
316, 190.199997, 1.241397, 0.192121, 3.530975, 10, 9
317, 149.899994, 0.978367, 0.151414, 2.789322, 10, 9
318, 188.500000, 1.230301, 0.190404, 3.499415, 10, 9
319, 2.600000, 0.016970, 0.002626, 0.048268, 10, 9
320, 2.300000, 0.015012, 0.002323, 0.042698, 10, 9
321, 2.800000, 0.018275, 0.002828, 0.051981, 10, 9
322, 256.600006, 1.674776, 0.259192, 4.763660, 10, 9
323, 147.199997, 0.960744, 0.148687, 2.739081, 10, 9
324, 134.500000, 0.877854, 0.135859, 2.502761, 10, 9
325, 214.500000, 1.399998, 0.216667, 3.982093, 10, 9
326, 189.600006, 1.237481, 0.191515, 3.519836, 10, 9
327, 2.800000, 0.018275, 0.002828, 0.051981, 10, 9
328, 122.599998, 0.800185, 0.123838, 2.281327, 10, 9
329, 138.199997, 0.902003, 0.139596, 2.571610, 10, 9
330, 74.300003, 0.484941, 0.075051, 1.413295, 10, 9
331, 66.099998, 0.431421, 0.066768, 1.257319, 10, 9
332, 164.000000, 1.070395, 0.165657, 3.044584, 10, 9
333, 50.799999, 0.331561, 0.051313, 0.966290, 10, 9
334, 133.000000, 0.868064, 0.134343, 2.474849, 10, 9
335, 89.000000, 0.580885, 0.089899, 1.656102, 10, 9
336, 172.300003, 1.124567, 0.174040, 3.198670, 10, 9
337, 151.300003, 0.987504, 0.152828, 2.808815, 10, 9
338, 2.800000, 0.018275, 0.002828, 0.051981, 10, 9
339, 156.699997, 1.022749, 0.158283, 2.909063, 10, 9
340, 83.900002, 0.547598, 0.084747, 1.561202, 10, 9
341, 174.000000, 1.135663, 0.175758, 3.230230, 10, 9
342, 185.199997, 1.208763, 0.187071, 3.438152, 10, 9
343, 195.000000, 1.272725, 0.196970, 3.620085, 10, 9
344, 2.500000, 0.016317, 0.002525, 0.046411, 10, 9
345, 139.899994, 0.913099, 0.141313, 2.603243, 10, 9
346, 3.100000, 0.020233, 0.003131, 0.057684, 10, 9
347, 258.500000, 1.687177, 0.261111, 4.798933, 10, 9
348, 153.100006, 0.999253, 0.154646, 2.842231, 10, 9
349, 135.800003, 0.886339, 0.137172, 2.526951, 10, 9
350, 215.699997, 1.407830, 0.217879, 4.004371, 10, 9
351, 189.800003, 1.238786, 0.191717, 3.523549, 10, 9
352, 2.900000, 0.018928, 0.002929, 0.053837, 10, 9
353, 117.199997, 0.764941, 0.118384, 2.180844, 10, 9
354, 74.800003, 0.488204, 0.075556, 1.422805, 10, 9
355, 63.700001, 0.415757, 0.064343, 1.211667, 10, 9
356, 170.800003, 1.114777, 0.172525, 3.170823, 10, 9
357, 50.200001, 0.327645, 0.050707, 0.954877, 10, 9
358, 133.100006, 0.868717, 0.134444, 2.476710, 10, 9
359, 89.599998, 0.584801, 0.090505, 1.667267, 10, 9
360, 164.100006, 1.071047, 0.165758, 3.046441, 10, 9
361, 145.000000, 0.946386, 0.146465, 2.698144, 10, 9
362, 2.600000, 0.016970, 0.002626, 0.048381, 10, 9
363, 155.100006, 1.012306, 0.156667, 2.879360, 10, 9
364, 75.900002, 0.495384, 0.076667, 1.443729, 10, 9
365, 167.100006, 1.090628, 0.168788, 3.102134, 10, 9
366, 193.000000, 1.259672, 0.194949, 3.582956, 10, 9
367, 183.199997, 1.195709, 0.185051, 3.401023, 10, 9
368, 144.100006, 0.940511, 0.145556, 2.681397, 10, 9
369, 2.500000, 0.016317, 0.002525, 0.046520, 10, 9
370, 3.200000, 0.020886, 0.003232, 0.059545, 10, 9
371, 252.699997, 1.649321, 0.255253, 4.691259, 10, 9
372, 160.000000, 1.044287, 0.161616, 2.970326, 10, 9
373, 113.500000, 0.740791, 0.114646, 2.111995, 10, 9
374, 181.800003, 1.186572, 0.183636, 3.375033, 10, 9
375, 217.600006, 1.420231, 0.219798, 4.039644, 10, 9
376, 2.800000, 0.018275, 0.002828, 0.051981, 10, 9
377, 133.500000, 0.871327, 0.134848, 2.484153, 10, 9
378, 74.800003, 0.488204, 0.075556, 1.422805, 10, 9
379, 146.199997, 0.954218, 0.147677, 2.720473, 10, 9
380, 50.400002, 0.328951, 0.050909, 0.958682, 10, 9
381, 155.600006, 1.015570, 0.157172, 2.888642, 10, 9
382, 93.199997, 0.608297, 0.094141, 1.734255, 10, 9
383, 114.199997, 0.745360, 0.115354, 2.125021, 10, 9
384, 60.799999, 0.396829, 0.061414, 1.156505, 10, 9
385, 213.000000, 1.390208, 0.215152, 3.954247, 10, 9
386, 2.500000, 0.016317, 0.002525, 0.046411, 10, 9
387, 147.199997, 0.960744, 0.148687, 2.739081, 10, 9
388, 165.100006, 1.077574, 0.166768, 3.065005, 10, 9
389, 188.600006, 1.230954, 0.190505, 3.501272, 10, 9
390, 129.100006, 0.842609, 0.130404, 2.402278, 10, 9
391, 78.599998, 0.513006, 0.079394, 1.462580, 10, 9
392, 127.199997, 0.830209, 0.128485, 2.366923, 10, 9
393, 2.500000, 0.016317, 0.002525, 0.046520, 10, 9
394, 3.100000, 0.020233, 0.003131, 0.057684, 10, 9
395, 258.100006, 1.684566, 0.260707, 4.791507, 10, 9
396, 153.199997, 0.999905, 0.154747, 2.844087, 10, 9
397, 145.199997, 0.947691, 0.146667, 2.701865, 10, 9
398, 118.599998, 0.774078, 0.119798, 2.206895, 10, 9
399, 178.800003, 1.166991, 0.180606, 3.319339, 10, 9
400, 2.600000, 0.016970, 0.002626, 0.048268, 10, 9
401, 182.500000, 1.191140, 0.184343, 3.388028, 10, 9
402, 73.300003, 0.478414, 0.074040, 1.394273, 10, 9
403, 61.599998, 0.402051, 0.062222, 1.171722, 10, 9
404, 57.200001, 0.373333, 0.057778, 1.088028, 10, 9
405, 157.899994, 1.030581, 0.159495, 2.931340, 10, 9
406, 124.099998, 0.809975, 0.125354, 2.309239, 10, 9
407, 94.000000, 0.613519, 0.094949, 1.749141, 10, 9
408, 177.399994, 1.157854, 0.179192, 3.293349, 10, 9
409, 170.100006, 1.110208, 0.171818, 3.157828, 10, 9
410, 82.599998, 0.539113, 0.083434, 1.537012, 10, 9
411, 206.600006, 1.348436, 0.208687, 3.835434, 10, 9
412, 2.300000, 0.015012, 0.002323, 0.042698, 10, 9
413, 172.800003, 1.127830, 0.174545, 3.207952, 10, 9
414, 207.600006, 1.354963, 0.209697, 3.853998, 10, 9
415, 2.300000, 0.015012, 0.002323, 0.042698, 10, 9
416, 2.200000, 0.014359, 0.002222, 0.040842, 10, 9
417, 2.600000, 0.016970, 0.002626, 0.048268, 10, 9
418, 243.300003, 1.587970, 0.245758, 4.516752, 10, 9
419, 136.000000, 0.887644, 0.137374, 2.530673, 10, 9
420, 114.800003, 0.749276, 0.115960, 2.136186, 10, 9
421, 119.199997, 0.777994, 0.120404, 2.218060, 10, 9
422, 132.699997, 0.866106, 0.134040, 2.469267, 10, 9
423, 180.899994, 1.180697, 0.182727, 3.358325, 10, 9
424, 133.800003, 0.873285, 0.135152, 2.489735, 10, 9
425, 73.599998, 0.480372, 0.074343, 1.399980, 10, 9
426, 66.900002, 0.436643, 0.067576, 1.272536, 10, 9
427, 217.500000, 1.419578, 0.219697, 4.037787, 10, 9
428, 139.000000, 0.907225, 0.140404, 2.586496, 10, 9
429, 48.400002, 0.315897, 0.048889, 0.920639, 10, 9
430, 124.300003, 0.811281, 0.125556, 2.312961, 10, 9
431, 91.099998, 0.594591, 0.092020, 1.695179, 10, 9
432, 88.699997, 0.578927, 0.089596, 1.650520, 10, 9
433, 166.800003, 1.088670, 0.168485, 3.096565, 10, 9
434, 64.099998, 0.418368, 0.064747, 1.219276, 10, 9
