ID, Size, Total Transfer Time, Transfer Time Parralelized, Chunking Time, N, K, Total Read Time, Read Time Parralelized, Reconstruct Time
36, 15.900000, 0.103776, 0.016061, 0.302266, 10, 9, 0.097637, 0.015774, 4.654095
37, 16.100000, 0.105081, 0.016263, 0.306068, 10, 9, 0.098865, 0.015972, 4.712637
38, 10.300000, 0.067226, 0.010404, 0.195807, 10, 9, 0.063249, 0.010218, 3.014917
39, 10.600000, 0.069184, 0.010707, 0.201510, 10, 9, 0.065091, 0.010516, 3.102730
40, 13.600000, 0.088764, 0.013737, 0.258542, 10, 9, 0.083513, 0.013492, 3.980861
41, 517.799988, 3.379575, 0.523030, 9.702125, 10, 9, 3.179637, 0.513690, 209.932978
42, 447.700012, 2.922047, 0.452222, 8.388647, 10, 9, 2.749177, 0.444147, 181.512165
43, 112.500000, 0.734265, 0.113636, 2.093387, 10, 9, 0.690825, 0.111607, 49.065923
44, 532.099976, 3.472908, 0.537475, 9.970067, 10, 9, 3.267449, 0.527877, 215.730659
45, 56.700001, 0.370069, 0.057273, 1.078517, 10, 9, 0.348176, 0.056250, 17.405313
46, 57.000000, 0.372027, 0.057576, 1.084223, 10, 9, 0.350018, 0.056548, 17.497405
47, 57.599998, 0.375943, 0.058182, 1.095636, 10, 9, 0.353702, 0.057143, 17.681587
48, 117.699997, 0.768204, 0.118889, 2.190148, 10, 9, 0.722757, 0.116766, 51.333858
49, 136.800003, 0.892866, 0.138182, 2.545559, 10, 9, 0.840043, 0.135714, 59.664164
50, 149.000000, 0.972493, 0.150505, 2.772575, 10, 9, 0.914959, 0.147817, 64.985089
51, 112.199997, 0.732307, 0.113333, 2.087805, 10, 9, 0.688983, 0.111310, 48.935079
52, 1.700000, 0.011096, 0.001717, 0.031633, 10, 9, 0.010439, 0.001687, 0.741441
53, 86.500000, 0.564568, 0.087374, 1.609582, 10, 9, 0.531168, 0.085813, 37.726243
54, 89.000000, 0.580885, 0.089899, 1.656102, 10, 9, 0.546519, 0.088294, 38.816597
55, 26.500000, 0.172960, 0.026768, 0.503776, 10, 9, 0.162728, 0.026290, 7.756825
56, 8.600000, 0.056130, 0.008687, 0.163490, 10, 9, 0.052810, 0.008532, 2.517309
57, 4.000000, 0.026107, 0.004040, 0.076042, 10, 9, 0.024563, 0.003968, 1.170842
58, 160.000000, 1.044287, 0.161616, 2.970326, 10, 9, 0.982507, 0.158730, 54.938983
59, 7.500000, 0.048951, 0.007576, 0.142578, 10, 9, 0.046055, 0.007440, 2.195328
60, 6.500000, 0.042424, 0.006566, 0.123568, 10, 9, 0.039914, 0.006448, 1.902618
61, 6.300000, 0.041119, 0.006364, 0.119766, 10, 9, 0.038686, 0.006250, 1.844075
62, 154.600006, 1.009043, 0.156162, 2.870078, 10, 9, 0.949347, 0.153373, 53.084795
63, 74.099998, 0.483636, 0.074848, 1.409490, 10, 9, 0.455023, 0.073512, 22.746626
64, 2.200000, 0.014359, 0.002222, 0.041847, 10, 9, 0.013509, 0.002183, 0.675338
65, 152.899994, 0.997947, 0.154444, 2.838518, 10, 9, 0.938908, 0.151687, 52.501064
66, 72.300003, 0.471887, 0.073030, 1.375252, 10, 9, 0.443970, 0.071726, 22.194077
67, 190.000000, 1.240091, 0.191919, 3.527262, 10, 9, 1.166727, 0.188492, 65.240043
68, 123.199997, 0.804101, 0.124444, 2.292492, 10, 9, 0.756530, 0.122222, 53.732636
69, 214.699997, 1.401303, 0.216869, 3.985806, 10, 9, 1.318401, 0.212996, 73.721247
70, 13.100000, 0.085501, 0.013232, 0.249037, 10, 9, 0.080443, 0.012996, 3.834506
71, 2.000000, 0.013054, 0.002020, 0.038021, 10, 9, 0.012281, 0.001984, 0.585421
72, 186.000000, 1.213984, 0.187879, 3.453004, 10, 9, 1.142164, 0.184524, 63.866568
73, 119.900002, 0.782563, 0.121111, 2.231086, 10, 9, 0.736266, 0.118948, 52.293371
74, 123.300003, 0.804754, 0.124545, 2.294353, 10, 9, 0.757144, 0.122321, 53.776253
75, 51.200001, 0.334172, 0.051717, 0.973899, 10, 9, 0.314402, 0.050794, 15.716967
76, 73.099998, 0.477109, 0.073838, 1.390469, 10, 9, 0.448883, 0.072520, 22.439654
77, 7.600000, 0.049604, 0.007677, 0.144479, 10, 9, 0.046669, 0.007540, 2.224599
78, 63.900002, 0.417062, 0.064545, 1.215471, 10, 9, 0.392389, 0.063393, 19.615512
79, 1.800000, 0.011748, 0.001818, 0.034239, 10, 9, 0.011053, 0.001786, 0.552550
80, 85.300003, 0.556736, 0.086162, 1.587253, 10, 9, 0.523799, 0.084623, 37.202875
81, 118.500000, 0.773425, 0.119697, 2.205035, 10, 9, 0.727669, 0.117560, 51.682772
82, 164.399994, 1.073005, 0.166061, 3.052010, 10, 9, 1.009526, 0.163095, 56.449803
83, 2.300000, 0.015012, 0.002323, 0.042698, 10, 9, 0.014124, 0.002282, 0.789748
84, 160.300003, 1.046246, 0.161919, 2.975895, 10, 9, 0.984349, 0.159028, 55.041995
85, 71.000000, 0.463403, 0.071717, 1.350524, 10, 9, 0.435987, 0.070437, 21.795013
86, 191.399994, 1.249229, 0.193333, 3.553252, 10, 9, 1.175324, 0.189881, 65.720757
87, 124.199997, 0.810628, 0.125455, 2.311100, 10, 9, 0.762671, 0.123214, 54.168778
88, 214.600006, 1.400651, 0.216768, 3.983950, 10, 9, 1.317787, 0.212897, 73.686913
89, 122.099998, 0.796922, 0.123333, 2.272023, 10, 9, 0.749775, 0.121131, 53.252881
90, 2.100000, 0.013706, 0.002121, 0.039077, 10, 9, 0.012895, 0.002083, 0.915897
91, 193.399994, 1.262282, 0.195354, 3.590381, 10, 9, 1.187605, 0.191865, 66.407494
92, 121.599998, 0.793658, 0.122828, 2.262719, 10, 9, 0.746705, 0.120635, 53.034811
93, 199.199997, 1.300138, 0.201212, 3.698056, 10, 9, 1.223221, 0.197619, 68.399033
94, 70.199997, 0.458181, 0.070909, 1.335307, 10, 9, 0.431075, 0.069643, 21.549434
95, 51.400002, 0.335477, 0.051919, 0.977703, 10, 9, 0.315630, 0.050992, 15.778362
96, 62.700001, 0.409230, 0.063333, 1.192646, 10, 9, 0.385020, 0.062202, 19.247145
97, 135.899994, 0.886992, 0.137273, 2.528812, 10, 9, 0.834517, 0.134821, 59.271633
98, 73.099998, 0.477109, 0.073838, 1.390469, 10, 9, 0.448883, 0.072520, 22.439654
99, 161.300003, 1.052772, 0.162929, 2.994460, 10, 9, 0.990490, 0.160020, 55.385363
100, 73.699997, 0.481025, 0.074444, 1.401882, 10, 9, 0.452567, 0.073115, 22.623836
101, 188.300003, 1.228996, 0.190202, 3.495703, 10, 9, 1.156288, 0.186806, 64.656317
102, 2.200000, 0.014359, 0.002222, 0.040842, 10, 9, 0.013509, 0.002183, 0.755411
103, 155.699997, 1.016222, 0.157273, 2.890498, 10, 9, 0.956102, 0.154464, 53.462497
104, 121.099998, 0.790395, 0.122323, 2.253415, 10, 9, 0.743635, 0.120139, 52.816740
105, 187.199997, 1.221816, 0.189091, 3.475281, 10, 9, 1.149533, 0.185714, 64.278609
106, 213.899994, 1.396082, 0.216061, 3.970955, 10, 9, 1.313489, 0.212202, 73.446551
107, 52.099998, 0.340046, 0.052626, 0.991018, 10, 9, 0.319929, 0.051687, 15.993241
108, 131.199997, 0.856316, 0.132525, 2.441355, 10, 9, 0.805656, 0.130159, 57.221769
109, 2.100000, 0.013706, 0.002121, 0.039077, 10, 9, 0.012895, 0.002083, 0.915897
110, 191.500000, 1.249882, 0.193434, 3.555109, 10, 9, 1.175938, 0.189980, 65.755095
111, 121.000000, 0.789742, 0.122222, 2.251554, 10, 9, 0.743021, 0.120040, 52.773126
112, 49.400002, 0.322424, 0.049899, 0.939660, 10, 9, 0.303349, 0.049008, 15.164418
113, 137.300003, 0.896129, 0.138687, 2.554863, 10, 9, 0.843114, 0.136210, 59.882235
114, 72.300003, 0.471887, 0.073030, 1.375252, 10, 9, 0.443970, 0.071726, 22.194077
115, 73.800003, 0.481678, 0.074545, 1.403784, 10, 9, 0.453181, 0.073214, 22.654535
116, 32.299999, 0.210816, 0.032626, 0.614393, 10, 9, 0.198344, 0.032044, 9.915196
117, 17.200001, 0.112261, 0.017374, 0.326979, 10, 9, 0.105619, 0.017063, 5.034619
118, 266.700012, 1.740697, 0.269394, 4.951162, 10, 9, 1.637716, 0.264583, 91.576422
119, 243.300003, 1.587970, 0.245758, 4.516752, 10, 9, 1.494024, 0.241369, 83.541592
120, 11.900000, 0.077669, 0.012020, 0.226224, 10, 9, 0.073074, 0.011806, 3.483254
121, 120.500000, 0.786479, 0.121717, 2.242251, 10, 9, 0.739950, 0.119544, 52.555056
122, 2.400000, 0.015664, 0.002424, 0.044659, 10, 9, 0.014738, 0.002381, 1.046740
123, 152.199997, 0.993378, 0.153737, 2.825523, 10, 9, 0.934610, 0.150992, 52.260707
124, 157.100006, 1.025360, 0.158687, 2.916489, 10, 9, 0.964699, 0.155853, 53.943216
125, 189.500000, 1.236828, 0.191414, 3.517980, 10, 9, 1.163656, 0.187996, 65.068358
126, 121.400002, 0.792353, 0.122626, 2.258998, 10, 9, 0.745477, 0.120437, 52.947584
127, 196.399994, 1.281863, 0.198384, 3.646075, 10, 9, 1.206027, 0.194841, 67.437600
128, 2.100000, 0.013706, 0.002121, 0.038986, 10, 9, 0.012895, 0.002083, 0.721074
129, 68.800003, 0.449044, 0.069495, 1.308677, 10, 9, 0.422478, 0.068254, 21.119675
130, 247.000000, 1.612119, 0.249495, 4.585441, 10, 9, 1.516745, 0.245040, 84.812055
131, 2.200000, 0.014359, 0.002222, 0.040842, 10, 9, 0.013509, 0.002183, 0.755411
132, 133.300003, 0.870022, 0.134646, 2.480432, 10, 9, 0.818551, 0.132242, 58.137669
133, 191.699997, 1.251187, 0.193636, 3.558822, 10, 9, 1.177166, 0.190179, 65.823768
134, 2.100000, 0.013706, 0.002121, 0.038986, 10, 9, 0.012895, 0.002083, 0.721074
135, 213.199997, 1.391513, 0.215354, 3.957959, 10, 9, 1.309190, 0.211508, 73.206194
136, 124.099998, 0.809975, 0.125354, 2.309239, 10, 9, 0.762057, 0.123115, 54.125164
137, 138.199997, 0.902003, 0.139596, 2.571610, 10, 9, 0.848640, 0.137103, 60.274759
138, 52.299999, 0.341351, 0.052828, 0.994822, 10, 9, 0.321157, 0.051885, 16.054636
139, 48.599998, 0.317202, 0.049091, 0.924443, 10, 9, 0.298436, 0.048214, 14.918839
140, 146.500000, 0.956176, 0.147980, 2.726056, 10, 9, 0.899608, 0.145337, 63.894736
141, 70.500000, 0.460139, 0.071212, 1.341013, 10, 9, 0.432917, 0.069940, 21.641527
142, 74.300003, 0.484941, 0.075051, 1.413295, 10, 9, 0.456252, 0.073710, 22.808021
143, 51.700001, 0.337435, 0.052222, 0.983410, 10, 9, 0.317472, 0.051290, 15.870453
144, 2.500000, 0.016317, 0.002525, 0.047554, 10, 9, 0.015352, 0.002480, 0.767430
145, 154.600006, 1.009043, 0.156162, 2.870078, 10, 9, 0.949347, 0.153373, 53.084795
146, 67.800003, 0.442517, 0.068485, 1.289655, 10, 9, 0.416337, 0.067262, 20.812703
147, 158.300003, 1.033192, 0.159899, 2.938766, 10, 9, 0.972068, 0.157044, 54.355258
148, 192.300003, 1.255103, 0.194242, 3.569961, 10, 9, 1.180850, 0.190774, 66.029791
149, 132.699997, 0.866106, 0.134040, 2.469267, 10, 9, 0.814867, 0.131647, 57.875981
150, 2.200000, 0.014359, 0.002222, 0.040937, 10, 9, 0.013509, 0.002183, 0.959511
151, 124.599998, 0.813239, 0.125859, 2.318543, 10, 9, 0.765127, 0.123611, 54.343235
152, 227.000000, 1.481583, 0.229293, 4.214150, 10, 9, 1.393931, 0.225198, 77.944682
153, 134.500000, 0.877854, 0.135859, 2.502761, 10, 9, 0.825920, 0.133433, 58.661037
154, 212.800003, 1.388902, 0.214949, 3.950534, 10, 9, 1.306734, 0.211111, 73.068849
155, 124.400002, 0.811934, 0.125657, 2.314821, 10, 9, 0.763899, 0.123413, 54.256008
156, 2.300000, 0.015012, 0.002323, 0.042798, 10, 9, 0.014124, 0.002282, 1.003126
157, 188.600006, 1.230954, 0.190505, 3.501272, 10, 9, 1.158130, 0.187103, 64.759329
158, 184.800003, 1.206152, 0.186667, 3.430727, 10, 9, 1.134795, 0.183333, 63.454527
159, 133.800003, 0.873285, 0.135152, 2.489735, 10, 9, 0.821621, 0.132738, 58.355739
160, 2.200000, 0.014359, 0.002222, 0.040937, 10, 9, 0.013509, 0.002183, 0.959511
161, 67.099998, 0.437948, 0.067778, 1.276340, 10, 9, 0.412039, 0.066567, 20.597822
162, 74.199997, 0.484288, 0.074949, 1.411392, 10, 9, 0.455637, 0.073611, 22.777322
163, 50.299999, 0.328298, 0.050808, 0.956779, 10, 9, 0.308876, 0.049901, 15.440692
164, 146.800003, 0.958134, 0.148283, 2.731638, 10, 9, 0.901450, 0.145635, 64.025579
165, 67.400002, 0.439906, 0.068081, 1.282047, 10, 9, 0.413881, 0.066865, 20.689914
166, 80.699997, 0.526712, 0.081515, 1.501657, 10, 9, 0.495552, 0.080060, 35.196621
167, 73.800003, 0.481678, 0.074545, 1.403784, 10, 9, 0.453181, 0.073214, 22.654535
168, 2.400000, 0.015664, 0.002424, 0.045652, 10, 9, 0.014738, 0.002381, 0.736733
169, 149.300003, 0.974451, 0.150808, 2.778158, 10, 9, 0.916802, 0.148115, 65.115933
170, 154.199997, 1.006432, 0.155758, 2.862652, 10, 9, 0.946891, 0.152976, 52.947444
171, 184.000000, 1.200931, 0.185859, 3.415875, 10, 9, 1.129883, 0.182540, 63.179831
172, 134.600006, 0.878507, 0.135960, 2.504622, 10, 9, 0.826534, 0.133532, 58.704654
173, 2.300000, 0.015012, 0.002323, 0.042798, 10, 9, 0.014124, 0.002282, 1.003126
174, 2.500000, 0.016317, 0.002525, 0.046520, 10, 9, 0.015352, 0.002480, 1.090354
175, 139.399994, 0.909835, 0.140808, 2.593939, 10, 9, 0.856009, 0.138294, 60.798128
176, 140.699997, 0.918320, 0.142121, 2.618130, 10, 9, 0.863992, 0.139583, 61.365113
177, 116.099998, 0.757761, 0.117273, 2.160376, 10, 9, 0.712931, 0.115179, 50.636032
178, 213.199997, 1.391513, 0.215354, 3.957959, 10, 9, 1.309190, 0.211508, 73.206194
179, 132.199997, 0.862842, 0.133535, 2.459963, 10, 9, 0.811796, 0.131151, 57.657910
180, 2.400000, 0.015664, 0.002424, 0.044659, 10, 9, 0.014738, 0.002381, 1.046740
181, 185.600006, 1.211373, 0.187475, 3.445578, 10, 9, 1.139708, 0.184127, 63.729223
182, 185.800003, 1.212679, 0.187677, 3.449291, 10, 9, 1.140936, 0.184325, 63.797895
183, 236.699997, 1.544893, 0.239091, 4.394226, 10, 9, 1.453496, 0.234821, 81.275357
184, 73.599998, 0.480372, 0.074343, 1.399980, 10, 9, 0.451953, 0.073016, 22.593140
185, 58.299999, 0.380512, 0.058889, 1.108951, 10, 9, 0.358001, 0.057837, 17.896468
186, 78.099998, 0.509743, 0.078889, 1.453276, 10, 9, 0.479586, 0.077480, 34.062654
187, 149.600006, 0.976409, 0.151111, 2.783740, 10, 9, 0.918644, 0.148413, 65.246777
188, 128.800003, 0.840651, 0.130101, 2.396696, 10, 9, 0.790918, 0.127778, 56.175032
189, 86.599998, 0.565221, 0.087475, 1.611443, 10, 9, 0.531782, 0.085913, 37.769857
190, 50.200001, 0.327645, 0.050707, 0.954877, 10, 9, 0.308261, 0.049802, 15.409995
191, 144.699997, 0.944427, 0.146162, 2.692561, 10, 9, 0.888555, 0.143552, 63.109679
192, 70.000000, 0.456876, 0.070707, 1.331502, 10, 9, 0.429847, 0.069444, 21.488041
193, 159.699997, 1.042329, 0.161313, 2.964757, 10, 9, 0.980665, 0.158433, 54.835972
194, 189.800003, 1.238786, 0.191717, 3.523549, 10, 9, 1.165499, 0.188294, 65.171370
195, 132.399994, 0.864148, 0.133737, 2.463684, 10, 9, 0.813024, 0.131349, 57.745137
196, 2.100000, 0.013706, 0.002121, 0.039077, 10, 9, 0.012895, 0.002083, 0.915897
197, 2.400000, 0.015664, 0.002424, 0.044659, 10, 9, 0.014738, 0.002381, 1.046740
198, 246.100006, 1.606245, 0.248586, 4.568733, 10, 9, 1.511218, 0.244147, 84.503026
199, 123.300003, 0.804754, 0.124545, 2.294353, 10, 9, 0.757144, 0.122321, 53.776253
200, 139.100006, 0.907877, 0.140505, 2.588357, 10, 9, 0.854167, 0.137996, 60.667291
201, 190.699997, 1.244660, 0.192626, 3.540257, 10, 9, 1.171025, 0.189187, 65.480400
202, 2.400000, 0.015664, 0.002424, 0.044555, 10, 9, 0.014738, 0.002381, 0.824085
203, 138.000000, 0.900698, 0.139394, 2.567889, 10, 9, 0.847412, 0.136905, 60.187532
204, 2.200000, 0.014359, 0.002222, 0.040937, 10, 9, 0.013509, 0.002183, 0.959511
205, 116.300003, 0.759066, 0.117475, 2.164097, 10, 9, 0.714160, 0.115377, 50.723262
206, 214.300003, 1.398693, 0.216465, 3.978380, 10, 9, 1.315945, 0.212599, 73.583902
207, 183.899994, 1.200278, 0.185758, 3.414018, 10, 9, 1.129269, 0.182440, 63.145492
208, 56.299999, 0.367459, 0.056869, 1.070908, 10, 9, 0.345720, 0.055853, 17.282524
209, 161.500000, 1.054078, 0.163131, 2.998173, 10, 9, 0.991718, 0.160218, 55.454036
210, 73.699997, 0.481025, 0.074444, 1.401882, 10, 9, 0.452567, 0.073115, 22.623836
211, 49.500000, 0.323076, 0.050000, 0.941562, 10, 9, 0.303963, 0.049107, 15.195115
212, 133.800003, 0.873285, 0.135152, 2.489735, 10, 9, 0.821621, 0.132738, 58.355739
213, 86.800003, 0.566526, 0.087677, 1.615165, 10, 9, 0.533010, 0.086111, 37.857087
214, 146.000000, 0.952912, 0.147475, 2.716752, 10, 9, 0.896537, 0.144841, 63.676665
215, 133.500000, 0.871327, 0.134848, 2.484153, 10, 9, 0.819779, 0.132440, 58.224896
216, 2.400000, 0.015664, 0.002424, 0.044659, 10, 9, 0.014738, 0.002381, 1.046740
217, 143.899994, 0.939206, 0.145354, 2.677675, 10, 9, 0.883642, 0.142758, 62.760765
218, 69.000000, 0.450349, 0.069697, 1.312481, 10, 9, 0.423706, 0.068452, 21.181069
219, 153.100006, 0.999253, 0.154646, 2.842231, 10, 9, 0.940136, 0.151885, 52.569742
220, 181.300003, 1.183308, 0.183131, 3.365751, 10, 9, 1.113303, 0.179861, 62.252736
221, 178.000000, 1.161770, 0.179798, 3.304488, 10, 9, 1.093039, 0.176587, 61.119619
222, 2.200000, 0.014359, 0.002222, 0.040842, 10, 9, 0.013509, 0.002183, 0.755411
223, 133.899994, 0.873938, 0.135253, 2.491596, 10, 9, 0.822235, 0.132837, 58.399350
224, 250.000000, 1.631699, 0.252525, 4.641134, 10, 9, 1.535167, 0.248016, 85.842161
225, 146.100006, 0.953565, 0.147576, 2.718613, 10, 9, 0.897152, 0.144940, 63.720282
226, 212.600006, 1.387597, 0.214747, 3.946821, 10, 9, 1.305506, 0.210913, 73.000176
227, 118.300003, 0.772120, 0.119495, 2.201313, 10, 9, 0.726441, 0.117361, 51.595545
228, 183.300003, 1.196362, 0.185152, 3.402880, 10, 9, 1.125584, 0.181845, 62.939474
229, 140.699997, 0.918320, 0.142121, 2.618130, 10, 9, 0.863992, 0.139583, 61.365113
230, 2.500000, 0.016317, 0.002525, 0.046520, 10, 9, 0.015352, 0.002480, 1.090354
231, 2.300000, 0.015012, 0.002323, 0.042798, 10, 9, 0.014124, 0.002282, 1.003126
232, 163.199997, 1.065173, 0.164848, 3.029733, 10, 9, 1.002157, 0.161905, 56.037762
233, 73.099998, 0.477109, 0.073838, 1.390469, 10, 9, 0.448883, 0.072520, 22.439654
234, 65.099998, 0.424894, 0.065758, 1.238297, 10, 9, 0.399757, 0.064583, 19.983878
235, 149.399994, 0.975103, 0.150909, 2.780018, 10, 9, 0.917416, 0.148214, 65.159543
236, 127.099998, 0.829556, 0.128384, 2.365063, 10, 9, 0.780479, 0.126091, 55.433589
237, 87.800003, 0.573053, 0.088687, 1.633773, 10, 9, 0.539151, 0.087103, 38.293229
238, 50.299999, 0.328298, 0.050808, 0.956779, 10, 9, 0.308876, 0.049901, 15.440692
239, 2.400000, 0.015664, 0.002424, 0.045652, 10, 9, 0.014738, 0.002381, 0.736733
240, 159.600006, 1.041677, 0.161212, 2.962900, 10, 9, 0.980051, 0.158333, 54.801638
241, 164.399994, 1.073005, 0.166061, 3.052010, 10, 9, 1.009526, 0.163095, 56.449803
242, 182.600006, 1.191793, 0.184444, 3.389885, 10, 9, 1.121286, 0.181151, 62.699117
243, 191.800003, 1.251840, 0.193737, 3.560678, 10, 9, 1.177780, 0.190278, 65.858107
244, 135.100006, 0.881770, 0.136465, 2.513926, 10, 9, 0.829604, 0.134028, 58.922725
245, 2.200000, 0.014359, 0.002222, 0.040937, 10, 9, 0.013509, 0.002183, 0.959511
246, 66.099998, 0.431421, 0.066768, 1.257319, 10, 9, 0.405898, 0.065575, 20.290850
247, 134.699997, 0.879159, 0.136061, 2.506482, 10, 9, 0.827148, 0.133631, 58.748264
248, 128.600006, 0.839346, 0.129899, 2.392975, 10, 9, 0.789690, 0.127579, 56.087805
249, 212.800003, 1.388902, 0.214949, 3.950534, 10, 9, 1.306734, 0.211111, 73.068849
250, 130.100006, 0.849136, 0.131414, 2.420886, 10, 9, 0.798901, 0.129067, 56.742017
251, 2.400000, 0.015664, 0.002424, 0.044659, 10, 9, 0.014738, 0.002381, 1.046740
252, 183.699997, 1.198973, 0.185556, 3.410306, 10, 9, 1.128041, 0.182242, 63.076819
253, 138.399994, 0.903309, 0.139798, 2.575332, 10, 9, 0.849868, 0.137302, 60.361986
254, 2.400000, 0.015664, 0.002424, 0.044659, 10, 9, 0.014738, 0.002381, 1.046740
255, 245.800003, 1.604287, 0.248283, 4.563163, 10, 9, 1.509376, 0.243849, 84.400014
256, 74.500000, 0.486246, 0.075253, 1.417099, 10, 9, 0.457480, 0.073909, 22.869415
257, 63.200001, 0.412494, 0.063838, 1.202156, 10, 9, 0.388090, 0.062698, 19.400631
258, 178.199997, 1.163075, 0.180000, 3.308201, 10, 9, 1.094267, 0.176786, 61.188291
259, 147.899994, 0.965313, 0.149394, 2.752107, 10, 9, 0.908205, 0.146726, 64.505331
260, 134.000000, 0.874591, 0.135354, 2.493457, 10, 9, 0.822849, 0.132937, 58.442966
261, 87.599998, 0.571747, 0.088485, 1.630051, 10, 9, 0.537922, 0.086905, 38.205998
262, 49.299999, 0.321771, 0.049798, 0.937758, 10, 9, 0.302735, 0.048909, 15.133720
263, 131.399994, 0.857621, 0.132727, 2.445076, 10, 9, 0.806884, 0.130357, 57.308996
264, 2.300000, 0.015012, 0.002323, 0.042798, 10, 9, 0.014124, 0.002282, 1.003126
265, 135.800003, 0.886339, 0.137172, 2.526951, 10, 9, 0.833903, 0.134722, 59.228022
266, 65.400002, 0.426853, 0.066061, 1.244004, 10, 9, 0.401600, 0.064881, 20.075970
267, 161.300003, 1.052772, 0.162929, 2.994460, 10, 9, 0.990490, 0.160020, 55.385363
268, 179.899994, 1.174171, 0.181717, 3.339760, 10, 9, 1.104706, 0.178472, 61.772017
269, 2.300000, 0.015012, 0.002323, 0.042698, 10, 9, 0.014124, 0.002282, 0.789748
270, 188.899994, 1.232912, 0.190808, 3.506841, 10, 9, 1.159972, 0.187401, 64.862335
271, 253.399994, 1.653890, 0.255960, 4.704254, 10, 9, 1.556045, 0.251389, 87.009613
272, 149.199997, 0.973798, 0.150707, 2.776297, 10, 9, 0.916188, 0.148016, 65.072316
273, 135.399994, 0.883728, 0.136768, 2.519508, 10, 9, 0.831446, 0.134325, 59.053562
274, 136.000000, 0.887644, 0.137374, 2.530673, 10, 9, 0.835131, 0.134921, 59.315249
275, 206.500000, 1.347784, 0.208586, 3.833577, 10, 9, 1.268048, 0.204861, 70.905625
276, 119.000000, 0.776689, 0.120202, 2.214339, 10, 9, 0.730739, 0.118056, 51.900843
