ID, Size, Total Transfer Time, Transfer Time Parralelized, Chunking Time, N, K, Total Read Time, Read Time Parralelized, Reconstruct Time
58, 160.000000, 1.143663, 0.476190, 3.747154, 3, 2, 1.031269, 0.470588, 81.115034
59, 7.500000, 0.058293, 0.022321, 0.176107, 3, 2, 0.057669, 0.022059, 3.056443
60, 6.500000, 0.050520, 0.019345, 0.152626, 3, 2, 0.049979, 0.019118, 2.648917
61, 6.300000, 0.048966, 0.018750, 0.147930, 3, 2, 0.048442, 0.018529, 2.567412
62, 154.600006, 1.201610, 0.460119, 3.620687, 3, 2, 1.188743, 0.454706, 78.377404
63, 74.099998, 0.529659, 0.220536, 1.750036, 3, 2, 0.477606, 0.217941, 29.443357
64, 2.200000, 0.017099, 0.006548, 0.051958, 3, 2, 0.016916, 0.006471, 0.874162
65, 152.899994, 1.188397, 0.455060, 3.580873, 3, 2, 1.175671, 0.449706, 77.515551
66, 72.300003, 0.516793, 0.215179, 1.707525, 3, 2, 0.466005, 0.212647, 28.728135
67, 190.000000, 1.358100, 0.565476, 4.449745, 3, 2, 1.224632, 0.558824, 96.324102
68, 123.199997, 0.957557, 0.366667, 2.856743, 3, 2, 0.947303, 0.362353, 74.557029
69, 214.699997, 1.668730, 0.638988, 5.028212, 3, 2, 1.650861, 0.631471, 108.846234
70, 13.100000, 0.093637, 0.038988, 0.307600, 3, 2, 0.084435, 0.038529, 5.338588
71, 2.000000, 0.014296, 0.005952, 0.046962, 3, 2, 0.012891, 0.005882, 0.815052
72, 186.000000, 1.329508, 0.553571, 4.356066, 3, 2, 1.198850, 0.547059, 94.296227
73, 119.900002, 0.931909, 0.356845, 2.780223, 3, 2, 0.921929, 0.352647, 72.559968
74, 123.300003, 0.881335, 0.366964, 2.859061, 3, 2, 0.794722, 0.362647, 74.617550
75, 51.200001, 0.397946, 0.152381, 1.209202, 3, 2, 0.393685, 0.150588, 20.344128
76, 73.099998, 0.522511, 0.217560, 1.726419, 3, 2, 0.471161, 0.215000, 29.046010
77, 7.600000, 0.059070, 0.022619, 0.178455, 3, 2, 0.058438, 0.022353, 3.097196
78, 63.900002, 0.496655, 0.190179, 1.509141, 3, 2, 0.491337, 0.187941, 25.390426
79, 1.800000, 0.012866, 0.005357, 0.042511, 3, 2, 0.011602, 0.005294, 0.715223
80, 85.300003, 0.609715, 0.253869, 1.977923, 3, 2, 0.549795, 0.250882, 51.621063
81, 118.500000, 0.921027, 0.352679, 2.747760, 3, 2, 0.911164, 0.348529, 71.712728
82, 164.399994, 1.175114, 0.489286, 3.850200, 3, 2, 1.059629, 0.483529, 83.345694
83, 2.300000, 0.017876, 0.006845, 0.053865, 3, 2, 0.017685, 0.006765, 1.166029
84, 160.300003, 1.245913, 0.477083, 3.754180, 3, 2, 1.232571, 0.471471, 81.267126
85, 71.000000, 0.507501, 0.211310, 1.676823, 3, 2, 0.457626, 0.208824, 28.211584
86, 191.399994, 1.487634, 0.569643, 4.482532, 3, 2, 1.471704, 0.562941, 97.033856
87, 124.199997, 0.887768, 0.369643, 2.879930, 3, 2, 0.800522, 0.365294, 75.162200
88, 214.600006, 1.533938, 0.638690, 5.025870, 3, 2, 1.383189, 0.631176, 108.795542
89, 122.099998, 0.949008, 0.363393, 2.831236, 3, 2, 0.938845, 0.359118, 73.891342
90, 2.100000, 0.016322, 0.006250, 0.048694, 3, 2, 0.016147, 0.006176, 1.270858
91, 193.399994, 1.503178, 0.575595, 4.529372, 3, 2, 1.487082, 0.568824, 98.047794
92, 121.599998, 0.869184, 0.361905, 2.819642, 3, 2, 0.783764, 0.357647, 73.588757
93, 199.199997, 1.423861, 0.592857, 4.665206, 3, 2, 1.283930, 0.585882, 100.988215
94, 70.199997, 0.545621, 0.208929, 1.657929, 3, 2, 0.539778, 0.206471, 27.893706
95, 51.400002, 0.399500, 0.152976, 1.213925, 3, 2, 0.395222, 0.151176, 20.423598
96, 62.700001, 0.487328, 0.186607, 1.480800, 3, 2, 0.482110, 0.184412, 24.913610
97, 135.899994, 0.971399, 0.404464, 3.151228, 3, 2, 0.875934, 0.399706, 82.242695
98, 73.099998, 0.568161, 0.217560, 1.726419, 3, 2, 0.562077, 0.215000, 29.046010
99, 161.300003, 1.253685, 0.480060, 3.777599, 3, 2, 1.240260, 0.474412, 81.774095
100, 73.699997, 0.526800, 0.219345, 1.740589, 3, 2, 0.475028, 0.216765, 29.284418
101, 188.300003, 1.345949, 0.560417, 4.409931, 3, 2, 1.213675, 0.553824, 95.462257
102, 2.200000, 0.017099, 0.006548, 0.051523, 3, 2, 0.016916, 0.006471, 1.115332
103, 155.699997, 1.210160, 0.463393, 3.646449, 3, 2, 1.197201, 0.457941, 78.935066
104, 121.099998, 0.865610, 0.360417, 2.808048, 3, 2, 0.780542, 0.356176, 73.286171
105, 187.199997, 1.454990, 0.557143, 4.384170, 3, 2, 1.439409, 0.550588, 94.904588
106, 213.899994, 1.528935, 0.636607, 5.009476, 3, 2, 1.378678, 0.629118, 108.440658
107, 52.099998, 0.404941, 0.155060, 1.230457, 3, 2, 0.400605, 0.153235, 20.701739
108, 131.199997, 1.019736, 0.390476, 3.042245, 3, 2, 1.008817, 0.385882, 79.398394
109, 2.100000, 0.015011, 0.006250, 0.048694, 3, 2, 0.013535, 0.006176, 1.270858
110, 191.500000, 1.368822, 0.569940, 4.484874, 3, 2, 1.234300, 0.563235, 97.084556
111, 121.000000, 0.940458, 0.360119, 2.805729, 3, 2, 0.930387, 0.355882, 73.225655
112, 49.400002, 0.383956, 0.147024, 1.166691, 3, 2, 0.379844, 0.145294, 19.628905
113, 137.300003, 0.981406, 0.408631, 3.183691, 3, 2, 0.884958, 0.403824, 83.089939
114, 72.300003, 0.561943, 0.215179, 1.707525, 3, 2, 0.555926, 0.212647, 28.728135
115, 73.800003, 0.573602, 0.219643, 1.742951, 3, 2, 0.567459, 0.217059, 29.324155
116, 32.299999, 0.230877, 0.096131, 0.762836, 3, 2, 0.208187, 0.095000, 12.834284
117, 17.200001, 0.133685, 0.051190, 0.403871, 3, 2, 0.132253, 0.050588, 7.009444
118, 266.700012, 1.906344, 0.793750, 6.246037, 3, 2, 1.718996, 0.784412, 135.208628
119, 243.300003, 1.891020, 0.724107, 5.698015, 3, 2, 1.870771, 0.715588, 123.345550
120, 11.900000, 0.092491, 0.035417, 0.279423, 3, 2, 0.091501, 0.035000, 4.849556
121, 120.500000, 0.861321, 0.358631, 2.794135, 3, 2, 0.776674, 0.354412, 72.923070
122, 2.400000, 0.018654, 0.007143, 0.055651, 3, 2, 0.018454, 0.007059, 1.452410
123, 152.199997, 1.182956, 0.452976, 3.564480, 3, 2, 1.170289, 0.447647, 77.160674
124, 157.100006, 1.122934, 0.467560, 3.679237, 3, 2, 1.012577, 0.462059, 79.644827
125, 189.500000, 1.472866, 0.563988, 4.438035, 3, 2, 1.457094, 0.557353, 96.070618
126, 121.400002, 0.867754, 0.361310, 2.815005, 3, 2, 0.782475, 0.357059, 73.467724
127, 196.399994, 1.526496, 0.584524, 4.599631, 3, 2, 1.510149, 0.577647, 99.568701
128, 2.100000, 0.015011, 0.006250, 0.049181, 3, 2, 0.013535, 0.006176, 1.064635
129, 68.800003, 0.491775, 0.204762, 1.624865, 3, 2, 0.443446, 0.202353, 27.337423
130, 247.000000, 1.765530, 0.735119, 5.784668, 3, 2, 1.592021, 0.726471, 125.221333
131, 2.200000, 0.017099, 0.006548, 0.051523, 3, 2, 0.016916, 0.006471, 1.115332
132, 133.300003, 1.036058, 0.396726, 3.090940, 3, 2, 1.024964, 0.392059, 80.669257
133, 191.699997, 1.489965, 0.570536, 4.489558, 3, 2, 1.474010, 0.563824, 97.185948
134, 2.100000, 0.015011, 0.006250, 0.049181, 3, 2, 0.013535, 0.006176, 1.064635
135, 213.199997, 1.523931, 0.634524, 4.993082, 3, 2, 1.374166, 0.627059, 108.085781
136, 124.099998, 0.964552, 0.369345, 2.877612, 3, 2, 0.954224, 0.365000, 75.101683
137, 138.199997, 0.987839, 0.411310, 3.204560, 3, 2, 0.890759, 0.406471, 83.634589
138, 52.299999, 0.406496, 0.155655, 1.235181, 3, 2, 0.402143, 0.153824, 20.781209
139, 48.599998, 0.377738, 0.144643, 1.147797, 3, 2, 0.373693, 0.142941, 19.311027
140, 146.500000, 1.047167, 0.436012, 3.397019, 3, 2, 0.944256, 0.430882, 88.657508
141, 70.500000, 0.547953, 0.209821, 1.665014, 3, 2, 0.542085, 0.207353, 28.012911
142, 74.300003, 0.577488, 0.221131, 1.754760, 3, 2, 0.571304, 0.218529, 29.522828
143, 51.700001, 0.369546, 0.153869, 1.221010, 3, 2, 0.333229, 0.152059, 20.542801
144, 2.500000, 0.019431, 0.007440, 0.059043, 3, 2, 0.019223, 0.007353, 0.993366
145, 154.600006, 1.201610, 0.460119, 3.620687, 3, 2, 1.188743, 0.454706, 78.377404
146, 67.800003, 0.484627, 0.201786, 1.601248, 3, 2, 0.437000, 0.199412, 26.940077
147, 158.300003, 1.131512, 0.471131, 3.707340, 3, 2, 1.020312, 0.465588, 80.253188
148, 192.300003, 1.494629, 0.572321, 4.503610, 3, 2, 1.478624, 0.565588, 97.490133
149, 132.699997, 0.948526, 0.394940, 3.077027, 3, 2, 0.855309, 0.390294, 80.306150
150, 2.200000, 0.017099, 0.006548, 0.051013, 3, 2, 0.016916, 0.006471, 1.331376
151, 124.599998, 0.968439, 0.370833, 2.889206, 3, 2, 0.958068, 0.366471, 75.404269
152, 227.000000, 1.622572, 0.675595, 5.316274, 3, 2, 1.463113, 0.667647, 115.081954
153, 134.500000, 1.045385, 0.400298, 3.118765, 3, 2, 1.034191, 0.395588, 81.395460
154, 212.800003, 1.653963, 0.633333, 4.983714, 3, 2, 1.636251, 0.625882, 107.882996
155, 124.400002, 0.889198, 0.370238, 2.884568, 3, 2, 0.801812, 0.365882, 75.283236
156, 2.300000, 0.016440, 0.006845, 0.053332, 3, 2, 0.014824, 0.006765, 1.391893
157, 188.600006, 1.348093, 0.561310, 4.416957, 3, 2, 1.215608, 0.554706, 95.614349
158, 184.800003, 1.436336, 0.550000, 4.327962, 3, 2, 1.420955, 0.543529, 93.687865
159, 133.800003, 0.956388, 0.398214, 3.102534, 3, 2, 0.862399, 0.393529, 80.971842
160, 2.200000, 0.017099, 0.006548, 0.051013, 3, 2, 0.016916, 0.006471, 1.331376
161, 67.099998, 0.521527, 0.199702, 1.584716, 3, 2, 0.515942, 0.197353, 26.661933
162, 74.199997, 0.530374, 0.220833, 1.752398, 3, 2, 0.478251, 0.218235, 29.483091
163, 50.299999, 0.390951, 0.149702, 1.187946, 3, 2, 0.386764, 0.147941, 19.986516
164, 146.800003, 1.140986, 0.436905, 3.403976, 3, 2, 1.128767, 0.431765, 88.839061
165, 67.400002, 0.481768, 0.200595, 1.591801, 3, 2, 0.434422, 0.198235, 26.781138
166, 80.699997, 0.576835, 0.240179, 1.871259, 3, 2, 0.520146, 0.237353, 48.837274
167, 73.800003, 0.573602, 0.219643, 1.742951, 3, 2, 0.567459, 0.217059, 29.324155
168, 2.400000, 0.017155, 0.007143, 0.056681, 3, 2, 0.015469, 0.007059, 0.953631
169, 149.300003, 1.067181, 0.444345, 3.461945, 3, 2, 0.962303, 0.439118, 90.351988
170, 154.199997, 1.198501, 0.458929, 3.611319, 3, 2, 1.185667, 0.453529, 78.174612
171, 184.000000, 1.315213, 0.547619, 4.309227, 3, 2, 1.185959, 0.541176, 93.282289
172, 134.600006, 1.046163, 0.400595, 3.121084, 3, 2, 1.034960, 0.395882, 81.455980
173, 2.300000, 0.016440, 0.006845, 0.053332, 3, 2, 0.014824, 0.006765, 1.391893
174, 2.500000, 0.017870, 0.007440, 0.057970, 3, 2, 0.016114, 0.007353, 1.512927
175, 139.399994, 0.996416, 0.414881, 3.232386, 3, 2, 0.898493, 0.410000, 84.360792
176, 140.699997, 1.093574, 0.418750, 3.262530, 3, 2, 1.081864, 0.413824, 85.147516
177, 116.099998, 0.829871, 0.345536, 2.692109, 3, 2, 0.748315, 0.341471, 70.260318
178, 213.199997, 1.657072, 0.634524, 4.993082, 3, 2, 1.639327, 0.627059, 108.085781
179, 132.199997, 0.944952, 0.393452, 3.065433, 3, 2, 0.852086, 0.388824, 80.003565
180, 2.400000, 0.018654, 0.007143, 0.055651, 3, 2, 0.018454, 0.007059, 1.452410
181, 185.600006, 1.442554, 0.552381, 4.346698, 3, 2, 1.427107, 0.545882, 94.093442
182, 185.800003, 1.328079, 0.552976, 4.351382, 3, 2, 1.197561, 0.546471, 94.194834
183, 236.699997, 1.839723, 0.704464, 5.543445, 3, 2, 1.820022, 0.696176, 119.999551
184, 73.599998, 0.526085, 0.219048, 1.738228, 3, 2, 0.474384, 0.216471, 29.244683
185, 58.299999, 0.416722, 0.173512, 1.376884, 3, 2, 0.375769, 0.171471, 23.165286
186, 78.099998, 0.558251, 0.232440, 1.810971, 3, 2, 0.503388, 0.229706, 47.263831
187, 149.600006, 1.069325, 0.445238, 3.468902, 3, 2, 0.964236, 0.440000, 90.533541
188, 128.800003, 1.001083, 0.383333, 2.986595, 3, 2, 0.990363, 0.378824, 77.945988
189, 86.599998, 0.673088, 0.257738, 2.008067, 3, 2, 0.665880, 0.254706, 52.407782
190, 50.200001, 0.358824, 0.149405, 1.185585, 3, 2, 0.323561, 0.147647, 19.946782
191, 144.699997, 1.034300, 0.430655, 3.355281, 3, 2, 0.932654, 0.425588, 87.568199
192, 70.000000, 0.544067, 0.208333, 1.653206, 3, 2, 0.538241, 0.205882, 27.814238
193, 159.699997, 1.241249, 0.475298, 3.740128, 3, 2, 1.227957, 0.469706, 80.962941
194, 189.800003, 1.356670, 0.564881, 4.445061, 3, 2, 1.223343, 0.558235, 96.222710
195, 132.399994, 1.029063, 0.394048, 3.070071, 3, 2, 1.018044, 0.389412, 80.124597
196, 2.100000, 0.015011, 0.006250, 0.048694, 3, 2, 0.013535, 0.006176, 1.270858
197, 2.400000, 0.017155, 0.007143, 0.055651, 3, 2, 0.015469, 0.007059, 1.452410
198, 246.100006, 1.759097, 0.732440, 5.763591, 3, 2, 1.586221, 0.723824, 124.765064
199, 123.300003, 0.958335, 0.366964, 2.859061, 3, 2, 0.948072, 0.362647, 74.617550
200, 139.100006, 1.081138, 0.413988, 3.225430, 3, 2, 1.069561, 0.409118, 84.179249
201, 190.699997, 1.363103, 0.567560, 4.466139, 3, 2, 1.229144, 0.560882, 96.678979
202, 2.400000, 0.018654, 0.007143, 0.056207, 3, 2, 0.018454, 0.007059, 1.216726
203, 138.000000, 1.072589, 0.410714, 3.199923, 3, 2, 1.061103, 0.405882, 83.513557
204, 2.200000, 0.015725, 0.006548, 0.051013, 3, 2, 0.014180, 0.006471, 1.331376
205, 116.300003, 0.831300, 0.346131, 2.696747, 3, 2, 0.749604, 0.342059, 70.381355
206, 214.300003, 1.665621, 0.637798, 5.018844, 3, 2, 1.647785, 0.630294, 108.643450
207, 183.899994, 1.314498, 0.547321, 4.306885, 3, 2, 1.185315, 0.540882, 93.231589
208, 56.299999, 0.437585, 0.167560, 1.329650, 3, 2, 0.432899, 0.165588, 22.370594
209, 161.500000, 1.255240, 0.480655, 3.782283, 3, 2, 1.241798, 0.475000, 81.875487
210, 73.699997, 0.526800, 0.219345, 1.740589, 3, 2, 0.475028, 0.216765, 29.284418
211, 49.500000, 0.353821, 0.147321, 1.169053, 3, 2, 0.319049, 0.145588, 19.668639
212, 133.800003, 0.956388, 0.398214, 3.102534, 3, 2, 0.862399, 0.393529, 80.971842
213, 86.800003, 0.674643, 0.258333, 2.012705, 3, 2, 0.667418, 0.255294, 52.528819
214, 146.000000, 1.134768, 0.434524, 3.385426, 3, 2, 1.122616, 0.429412, 88.354923
215, 133.500000, 0.954244, 0.397321, 3.095577, 3, 2, 0.860465, 0.392647, 80.790289
216, 2.400000, 0.018654, 0.007143, 0.055651, 3, 2, 0.018454, 0.007059, 1.452410
217, 143.899994, 1.118446, 0.428274, 3.336731, 3, 2, 1.106469, 0.423235, 87.084061
218, 69.000000, 0.493205, 0.205357, 1.629588, 3, 2, 0.444735, 0.202941, 27.416891
219, 153.100006, 1.094343, 0.455655, 3.585558, 3, 2, 0.986796, 0.450294, 77.616951
220, 181.300003, 1.409133, 0.539583, 4.245993, 3, 2, 1.394043, 0.533235, 91.913474
221, 178.000000, 1.272325, 0.529762, 4.168708, 3, 2, 1.147287, 0.523529, 90.240475
222, 2.200000, 0.017099, 0.006548, 0.051523, 3, 2, 0.016916, 0.006471, 1.115332
223, 133.899994, 1.040722, 0.398512, 3.104852, 3, 2, 1.029577, 0.393824, 81.032353
224, 250.000000, 1.786974, 0.744048, 5.854927, 3, 2, 1.611358, 0.735294, 126.742240
225, 146.100006, 1.135545, 0.434821, 3.387744, 3, 2, 1.123385, 0.429706, 88.415443
226, 212.600006, 1.652408, 0.632738, 4.979030, 3, 2, 1.634714, 0.625294, 107.781604
227, 118.300003, 0.845596, 0.352083, 2.743122, 3, 2, 0.762494, 0.347941, 71.591696
228, 183.300003, 1.310209, 0.545536, 4.292833, 3, 2, 1.181447, 0.539118, 92.927412
229, 140.699997, 1.093574, 0.418750, 3.262530, 3, 2, 1.081864, 0.413824, 85.147516
230, 2.500000, 0.019431, 0.007440, 0.057970, 3, 2, 0.019223, 0.007353, 1.512927
231, 2.300000, 0.017876, 0.006845, 0.053332, 3, 2, 0.017685, 0.006765, 1.391893
232, 163.199997, 1.268453, 0.485714, 3.822097, 3, 2, 1.254869, 0.480000, 82.737333
233, 73.099998, 0.522511, 0.217560, 1.726419, 3, 2, 0.471161, 0.215000, 29.046010
234, 65.099998, 0.465328, 0.193750, 1.537481, 3, 2, 0.419598, 0.191471, 25.867240
235, 149.399994, 1.067895, 0.444643, 3.464264, 3, 2, 0.962947, 0.439412, 90.412499
236, 127.099998, 0.987870, 0.378274, 2.947175, 3, 2, 0.977291, 0.373824, 76.917195
237, 87.800003, 0.627585, 0.261310, 2.035893, 3, 2, 0.565909, 0.258235, 53.133990
238, 50.299999, 0.390951, 0.149702, 1.187946, 3, 2, 0.386764, 0.147941, 19.986516
239, 2.400000, 0.018654, 0.007143, 0.056681, 3, 2, 0.018454, 0.007059, 0.953631
240, 159.600006, 1.240472, 0.475000, 3.737786, 3, 2, 1.227189, 0.469412, 80.912249
241, 164.399994, 1.175114, 0.489286, 3.850200, 3, 2, 1.059629, 0.483529, 83.345694
242, 182.600006, 1.419237, 0.543452, 4.276439, 3, 2, 1.404039, 0.537059, 92.572535
243, 191.800003, 1.370966, 0.570833, 4.491900, 3, 2, 1.236234, 0.564118, 97.236648
244, 135.100006, 1.050049, 0.402083, 3.132678, 3, 2, 1.038804, 0.397353, 81.758566
245, 2.200000, 0.015725, 0.006548, 0.051013, 3, 2, 0.014180, 0.006471, 1.331376
246, 66.099998, 0.472476, 0.196726, 1.561098, 3, 2, 0.426043, 0.194412, 26.264587
247, 134.699997, 0.962821, 0.400893, 3.123403, 3, 2, 0.868200, 0.396176, 81.516492
248, 128.600006, 0.999528, 0.382738, 2.981957, 3, 2, 0.988825, 0.378235, 77.824956
249, 212.800003, 1.521072, 0.633333, 4.983714, 3, 2, 1.371588, 0.625882, 107.882996
250, 130.100006, 1.011187, 0.387202, 3.016739, 3, 2, 1.000359, 0.382647, 78.732712
251, 2.400000, 0.018654, 0.007143, 0.055651, 3, 2, 0.018454, 0.007059, 1.452410
252, 183.699997, 1.427786, 0.546726, 4.302201, 3, 2, 1.412497, 0.540294, 93.130196
253, 138.399994, 0.989269, 0.411905, 3.209198, 3, 2, 0.892048, 0.407059, 83.755622
254, 2.400000, 0.018654, 0.007143, 0.055651, 3, 2, 0.018454, 0.007059, 1.452410
255, 245.800003, 1.910451, 0.731548, 5.756565, 3, 2, 1.889993, 0.722941, 124.612972
256, 74.500000, 0.532518, 0.221726, 1.759483, 3, 2, 0.480185, 0.219118, 29.602296
257, 63.200001, 0.451747, 0.188095, 1.492609, 3, 2, 0.407351, 0.185882, 25.112283
258, 178.199997, 1.273755, 0.530357, 4.173392, 3, 2, 1.148576, 0.524118, 90.341867
259, 147.899994, 1.149535, 0.440179, 3.429482, 3, 2, 1.137225, 0.435000, 89.504743
260, 134.000000, 0.957818, 0.398810, 3.107171, 3, 2, 0.863688, 0.394118, 81.092874
261, 87.599998, 0.680861, 0.260714, 2.031255, 3, 2, 0.673570, 0.257647, 53.012953
262, 49.299999, 0.352391, 0.146726, 1.164329, 3, 2, 0.317760, 0.145000, 19.589170
263, 131.399994, 1.021291, 0.391071, 3.046883, 3, 2, 1.010354, 0.386471, 79.519427
264, 2.300000, 0.016440, 0.006845, 0.053332, 3, 2, 0.014824, 0.006765, 1.391893
265, 135.800003, 0.970684, 0.404167, 3.148910, 3, 2, 0.875290, 0.399412, 82.182183
266, 65.400002, 0.508314, 0.194643, 1.544566, 3, 2, 0.502871, 0.192353, 25.986445
267, 161.300003, 1.152955, 0.480060, 3.777599, 3, 2, 1.039648, 0.474412, 81.774095
268, 179.899994, 1.398251, 0.535417, 4.213206, 3, 2, 1.383278, 0.529118, 91.203713
269, 2.300000, 0.016440, 0.006845, 0.053865, 3, 2, 0.014824, 0.006765, 1.166029
270, 188.899994, 1.350237, 0.562202, 4.423983, 3, 2, 1.217542, 0.555588, 95.766434
271, 253.399994, 1.969521, 0.754167, 5.934554, 3, 2, 1.948431, 0.745294, 128.465931
272, 149.199997, 1.066466, 0.444048, 3.459627, 3, 2, 0.961658, 0.438824, 90.291467
273, 135.399994, 1.052380, 0.402976, 3.139634, 3, 2, 1.041111, 0.398235, 81.940110
274, 136.000000, 0.972114, 0.404762, 3.153547, 3, 2, 0.876579, 0.400000, 82.303216
275, 206.500000, 1.604997, 0.614583, 4.836170, 3, 2, 1.587810, 0.607353, 104.689090
276, 119.000000, 0.850599, 0.354167, 2.759354, 3, 2, 0.767006, 0.350000, 72.015314
