ID, Size, Total Transfer Time, Transfer Time Parralelized, Chunking Time, N, K, Total Read Time, Read Time Parralelized, Reconstruct Time
120, 11.900000, 0.098473, 0.017708, 0.340957, 9, 6, 0.091903, 0.014912, 4.275530
121, 120.500000, 0.997143, 0.179315, 3.421276, 9, 6, 0.930610, 0.151003, 62.201674
122, 2.400000, 0.019860, 0.003571, 0.068142, 9, 6, 0.018535, 0.003008, 1.238872
123, 152.199997, 1.259462, 0.226488, 4.316052, 9, 6, 1.175426, 0.190727, 62.980704
124, 157.100006, 1.300009, 0.233780, 4.455006, 9, 6, 1.213269, 0.196867, 65.008339
125, 189.500000, 1.568121, 0.281994, 5.373797, 9, 6, 1.463491, 0.237469, 78.415530
126, 121.400002, 1.004590, 0.180655, 3.446829, 9, 6, 0.937561, 0.152130, 62.666251
127, 196.399994, 1.625218, 0.292262, 5.569466, 9, 6, 1.516779, 0.246115, 81.270763
128, 2.100000, 0.017378, 0.003125, 0.059551, 9, 6, 0.016218, 0.002632, 0.868985
129, 68.800003, 0.569323, 0.102381, 1.965529, 9, 6, 0.531336, 0.086216, 25.479523
130, 247.000000, 2.043936, 0.367560, 7.004369, 9, 6, 1.907558, 0.309524, 102.209160
131, 2.200000, 0.018205, 0.003274, 0.062387, 9, 6, 0.016990, 0.002757, 0.910365
132, 133.300003, 1.103063, 0.198363, 3.784698, 9, 6, 1.029463, 0.167043, 68.808990
133, 191.699997, 1.586326, 0.285268, 5.436184, 9, 6, 1.480481, 0.240226, 79.325894
134, 2.100000, 0.017378, 0.003125, 0.059551, 9, 6, 0.016218, 0.002632, 0.868985
135, 213.199997, 1.764239, 0.317262, 6.045876, 9, 6, 1.646523, 0.267168, 88.222642
136, 124.099998, 1.026933, 0.184673, 3.523488, 9, 6, 0.958413, 0.155514, 64.059980
137, 138.199997, 1.143611, 0.205655, 3.923820, 9, 6, 1.067306, 0.173183, 71.338350
138, 52.299999, 0.432785, 0.077827, 1.494145, 9, 6, 0.403908, 0.065539, 19.368880
139, 48.599998, 0.402167, 0.072321, 1.388440, 9, 6, 0.375333, 0.060902, 17.998615
140, 146.500000, 1.212294, 0.218006, 4.159477, 9, 6, 1.131406, 0.183584, 75.622782
141, 70.500000, 0.583391, 0.104911, 2.014096, 9, 6, 0.544465, 0.088346, 26.109103
142, 74.300003, 0.614836, 0.110565, 2.122657, 9, 6, 0.573812, 0.093108, 27.516403
143, 51.700001, 0.427820, 0.076935, 1.477003, 9, 6, 0.399274, 0.064787, 19.146676
144, 2.500000, 0.020688, 0.003720, 0.071422, 9, 6, 0.019307, 0.003133, 0.925855
145, 154.600006, 1.279322, 0.230060, 4.384111, 9, 6, 1.193961, 0.193734, 63.973833
146, 67.800003, 0.561048, 0.100893, 1.936960, 9, 6, 0.523613, 0.084962, 25.109181
147, 158.300003, 1.309939, 0.235565, 4.489035, 9, 6, 1.222536, 0.198371, 65.504900
148, 192.300003, 1.591291, 0.286161, 5.453199, 9, 6, 1.485115, 0.240977, 79.574178
149, 132.699997, 1.098098, 0.197470, 3.767662, 9, 6, 1.024830, 0.166291, 68.499269
150, 2.200000, 0.018205, 0.003274, 0.062463, 9, 6, 0.016990, 0.002757, 1.135632
151, 124.599998, 1.031070, 0.185417, 3.537685, 9, 6, 0.962274, 0.156140, 64.318079
152, 227.000000, 1.878435, 0.337798, 6.437214, 9, 6, 1.753100, 0.284461, 93.933115
153, 134.500000, 1.112993, 0.200149, 3.818769, 9, 6, 1.038731, 0.168546, 69.428424
154, 212.800003, 1.760929, 0.316667, 6.034533, 9, 6, 1.643434, 0.266667, 88.057124
155, 124.400002, 1.029415, 0.185119, 3.532006, 9, 6, 0.960729, 0.155890, 64.214841
156, 2.300000, 0.019033, 0.003423, 0.065302, 9, 6, 0.017763, 0.002882, 1.187252
157, 188.600006, 1.560673, 0.280655, 5.348276, 9, 6, 1.456540, 0.236341, 78.043110
158, 184.800003, 1.529228, 0.275000, 5.240516, 9, 6, 1.427193, 0.231579, 76.470661
159, 133.800003, 1.107201, 0.199107, 3.798894, 9, 6, 1.033325, 0.167669, 69.067088
160, 2.200000, 0.018205, 0.003274, 0.062463, 9, 6, 0.016990, 0.002757, 1.135632
161, 67.099998, 0.555255, 0.099851, 1.916962, 9, 6, 0.518207, 0.084085, 24.849940
162, 74.199997, 0.614008, 0.110417, 2.119800, 9, 6, 0.573040, 0.092982, 27.479367
163, 50.299999, 0.416235, 0.074851, 1.437007, 9, 6, 0.388462, 0.063033, 18.628197
164, 146.800003, 1.214776, 0.218452, 4.167995, 9, 6, 1.133723, 0.183960, 75.777642
165, 67.400002, 0.557738, 0.100298, 1.925533, 9, 6, 0.520524, 0.084461, 24.961044
166, 80.699997, 0.667796, 0.120089, 2.291261, 9, 6, 0.623238, 0.101128, 41.657053
167, 73.800003, 0.610698, 0.109821, 2.108372, 9, 6, 0.569950, 0.092481, 27.331232
168, 2.400000, 0.019860, 0.003571, 0.068565, 9, 6, 0.018535, 0.003008, 0.888821
169, 149.300003, 1.235464, 0.222173, 4.238975, 9, 6, 1.153030, 0.187093, 77.068134
170, 154.199997, 1.276012, 0.229464, 4.372768, 9, 6, 1.190872, 0.193233, 63.808309
171, 184.000000, 1.522608, 0.273810, 5.217830, 9, 6, 1.421015, 0.230576, 76.139617
172, 134.600006, 1.113821, 0.200298, 3.821608, 9, 6, 1.039503, 0.168672, 69.480047
173, 2.300000, 0.019033, 0.003423, 0.065302, 9, 6, 0.017763, 0.002882, 1.187252
174, 2.500000, 0.020688, 0.003720, 0.070981, 9, 6, 0.019307, 0.003133, 1.290491
175, 139.399994, 1.153541, 0.207440, 3.957891, 9, 6, 1.076573, 0.174687, 71.957784
176, 140.699997, 1.164299, 0.209375, 3.994801, 9, 6, 1.086613, 0.176316, 72.628841
177, 116.099998, 0.960733, 0.172768, 3.296350, 9, 6, 0.896629, 0.145489, 59.930409
178, 213.199997, 1.764239, 0.317262, 6.045876, 9, 6, 1.646523, 0.267168, 88.222642
179, 132.199997, 1.093961, 0.196726, 3.753466, 9, 6, 1.020968, 0.165664, 68.241171
180, 2.400000, 0.019860, 0.003571, 0.068142, 9, 6, 0.018535, 0.003008, 1.238872
181, 185.600006, 1.535848, 0.276190, 5.263202, 9, 6, 1.433371, 0.232581, 76.801704
182, 185.800003, 1.537503, 0.276488, 5.268874, 9, 6, 1.434916, 0.232832, 76.884463
183, 236.699997, 1.958703, 0.352232, 6.712284, 9, 6, 1.828012, 0.296617, 97.946996
184, 73.599998, 0.609043, 0.109524, 2.102659, 9, 6, 0.568406, 0.092231, 27.257162
185, 58.299999, 0.482435, 0.086756, 1.665557, 9, 6, 0.450245, 0.073058, 21.590932
186, 78.099998, 0.646281, 0.116220, 2.217441, 9, 6, 0.603159, 0.097870, 40.314943
187, 149.600006, 1.237947, 0.222619, 4.247493, 9, 6, 1.155347, 0.187469, 77.222994
188, 128.800003, 1.065826, 0.191667, 3.656933, 9, 6, 0.994710, 0.161404, 66.486106
189, 86.599998, 0.716619, 0.128869, 2.458776, 9, 6, 0.668804, 0.108521, 44.702613
190, 50.200001, 0.415407, 0.074702, 1.434150, 9, 6, 0.387690, 0.062907, 18.591163
191, 144.699997, 1.197399, 0.215327, 4.108370, 9, 6, 1.117504, 0.181328, 74.693627
192, 70.000000, 0.579253, 0.104167, 1.999811, 9, 6, 0.540603, 0.087719, 25.923932
193, 159.699997, 1.321524, 0.237649, 4.528736, 9, 6, 1.233348, 0.200125, 66.084221
194, 189.800003, 1.570603, 0.282440, 5.382305, 9, 6, 1.465808, 0.237845, 78.539672
195, 132.399994, 1.095616, 0.197024, 3.759145, 9, 6, 1.022513, 0.165915, 68.344409
196, 2.100000, 0.017378, 0.003125, 0.059624, 9, 6, 0.016218, 0.002632, 1.084013
197, 2.400000, 0.019860, 0.003571, 0.068142, 9, 6, 0.018535, 0.003008, 1.238872
198, 246.100006, 2.036488, 0.366220, 6.978847, 9, 6, 1.900607, 0.308396, 101.836741
199, 123.300003, 1.020313, 0.183482, 3.500775, 9, 6, 0.952234, 0.154511, 63.647026
200, 139.100006, 1.151059, 0.206994, 3.949374, 9, 6, 1.074256, 0.174311, 71.802931
201, 190.699997, 1.578051, 0.283780, 5.407827, 9, 6, 1.472758, 0.238972, 78.912091
202, 2.400000, 0.019860, 0.003571, 0.068059, 9, 6, 0.018535, 0.003008, 0.993125
203, 138.000000, 1.141956, 0.205357, 3.918142, 9, 6, 1.065761, 0.172932, 71.235112
204, 2.200000, 0.018205, 0.003274, 0.062463, 9, 6, 0.016990, 0.002757, 1.135632
205, 116.300003, 0.962388, 0.173065, 3.302028, 9, 6, 0.898174, 0.145739, 60.033650
206, 214.300003, 1.773342, 0.318899, 6.077070, 9, 6, 1.655019, 0.268546, 88.677827
207, 183.899994, 1.521780, 0.273661, 5.214994, 9, 6, 1.420242, 0.230451, 76.098235
208, 56.299999, 0.465885, 0.083780, 1.608420, 9, 6, 0.434800, 0.070551, 20.850248
209, 161.500000, 1.336420, 0.240327, 4.579780, 9, 6, 1.247249, 0.202381, 66.829066
210, 73.699997, 0.609871, 0.109673, 2.105515, 9, 6, 0.569178, 0.092356, 27.294196
211, 49.500000, 0.409615, 0.073661, 1.414152, 9, 6, 0.382284, 0.062030, 18.331923
212, 133.800003, 1.107201, 0.199107, 3.798894, 9, 6, 1.033325, 0.167669, 69.067088
213, 86.800003, 0.718274, 0.129167, 2.464455, 9, 6, 0.670348, 0.108772, 44.805855
214, 146.000000, 1.208156, 0.217262, 4.145281, 9, 6, 1.127544, 0.182957, 75.364684
215, 133.500000, 1.104718, 0.198661, 3.790376, 9, 6, 1.031008, 0.167293, 68.912228
216, 2.400000, 0.019860, 0.003571, 0.068142, 9, 6, 0.018535, 0.003008, 1.238872
217, 143.899994, 1.190779, 0.214137, 4.085657, 9, 6, 1.111326, 0.180326, 74.280668
218, 69.000000, 0.570978, 0.102679, 1.971242, 9, 6, 0.532880, 0.086466, 25.553590
219, 153.100006, 1.266909, 0.227827, 4.341575, 9, 6, 1.182377, 0.191855, 63.353130
220, 181.300003, 1.500265, 0.269792, 5.141264, 9, 6, 1.400163, 0.227193, 75.022353
221, 178.000000, 1.472958, 0.264881, 5.047683, 9, 6, 1.374677, 0.223058, 73.656804
222, 2.200000, 0.018205, 0.003274, 0.062387, 9, 6, 0.016990, 0.002757, 0.910365
223, 133.899994, 1.108028, 0.199256, 3.801733, 9, 6, 1.034097, 0.167794, 69.118703
224, 250.000000, 2.068761, 0.372024, 7.089442, 9, 6, 1.930726, 0.313283, 103.450567
225, 146.100006, 1.208984, 0.217411, 4.148120, 9, 6, 1.128317, 0.183083, 75.416307
226, 212.600006, 1.759274, 0.316369, 6.028862, 9, 6, 1.641890, 0.266416, 87.974365
227, 118.300003, 0.978938, 0.176042, 3.358813, 9, 6, 0.913620, 0.148246, 61.066043
228, 183.300003, 1.516815, 0.272768, 5.197979, 9, 6, 1.415609, 0.229699, 75.849957
229, 140.699997, 1.164299, 0.209375, 3.994801, 9, 6, 1.086613, 0.176316, 72.628841
230, 2.500000, 0.020688, 0.003720, 0.070981, 9, 6, 0.019307, 0.003133, 1.290491
231, 2.300000, 0.019033, 0.003423, 0.065302, 9, 6, 0.017763, 0.002882, 1.187252
232, 163.199997, 1.350487, 0.242857, 4.627988, 9, 6, 1.260378, 0.204511, 67.532529
233, 73.099998, 0.604906, 0.108780, 2.088374, 9, 6, 0.564544, 0.091604, 27.071991
234, 65.099998, 0.538705, 0.096875, 1.859824, 9, 6, 0.502761, 0.081579, 24.109256
235, 149.399994, 1.236291, 0.222321, 4.241814, 9, 6, 1.153802, 0.187218, 77.119749
236, 127.099998, 1.051758, 0.189137, 3.608665, 9, 6, 0.981581, 0.159273, 65.608570
237, 87.800003, 0.726549, 0.130655, 2.492847, 9, 6, 0.678071, 0.110025, 45.322051
238, 50.299999, 0.416235, 0.074851, 1.437007, 9, 6, 0.388462, 0.063033, 18.628197
239, 2.400000, 0.019860, 0.003571, 0.068565, 9, 6, 0.018535, 0.003008, 0.888821
240, 159.600006, 1.320697, 0.237500, 4.525900, 9, 6, 1.232576, 0.200000, 66.042845
241, 164.399994, 1.360417, 0.244643, 4.662017, 9, 6, 1.269646, 0.206015, 68.029090
242, 182.600006, 1.511023, 0.271726, 5.178129, 9, 6, 1.410203, 0.228822, 75.560297
243, 191.800003, 1.587153, 0.285417, 5.439020, 9, 6, 1.481253, 0.240351, 79.367276
244, 135.100006, 1.117958, 0.201042, 3.835804, 9, 6, 1.043365, 0.169298, 69.738145
245, 2.200000, 0.018205, 0.003274, 0.062463, 9, 6, 0.016990, 0.002757, 1.135632
246, 66.099998, 0.546980, 0.098363, 1.888393, 9, 6, 0.510484, 0.082832, 24.479598
247, 134.699997, 1.114648, 0.200446, 3.824447, 9, 6, 1.040275, 0.168797, 69.531662
248, 128.600006, 1.064171, 0.191369, 3.651254, 9, 6, 0.993166, 0.161153, 66.382868
249, 212.800003, 1.760929, 0.316667, 6.034533, 9, 6, 1.643434, 0.266667, 88.057124
250, 130.100006, 1.076583, 0.193601, 3.693843, 9, 6, 1.004750, 0.163033, 67.157163
251, 2.400000, 0.019860, 0.003571, 0.068142, 9, 6, 0.018535, 0.003008, 1.238872
252, 183.699997, 1.520125, 0.273363, 5.209322, 9, 6, 1.418698, 0.230200, 76.015476
253, 138.399994, 1.145266, 0.205952, 3.929499, 9, 6, 1.068850, 0.173434, 71.441587
254, 2.400000, 0.019860, 0.003571, 0.068142, 9, 6, 0.018535, 0.003008, 1.238872
255, 245.800003, 2.034006, 0.365774, 6.970340, 9, 6, 1.898290, 0.308020, 101.712599
256, 74.500000, 0.616491, 0.110863, 2.128370, 9, 6, 0.575356, 0.093358, 27.590471
257, 63.200001, 0.522983, 0.094048, 1.805544, 9, 6, 0.488088, 0.079198, 23.405607
258, 178.199997, 1.474613, 0.265179, 5.053354, 9, 6, 1.376222, 0.223308, 73.739563
259, 147.899994, 1.223879, 0.220089, 4.199226, 9, 6, 1.142218, 0.185338, 76.345454
260, 134.000000, 1.108856, 0.199405, 3.804573, 9, 6, 1.034869, 0.167920, 69.170326
261, 87.599998, 0.724894, 0.130357, 2.487168, 9, 6, 0.676527, 0.109774, 45.218809
262, 49.299999, 0.407960, 0.073363, 1.408438, 9, 6, 0.380739, 0.061779, 18.257855
263, 131.399994, 1.087341, 0.195536, 3.730752, 9, 6, 1.014790, 0.164662, 67.828212
264, 2.300000, 0.019033, 0.003423, 0.065302, 9, 6, 0.017763, 0.002882, 1.187252
265, 135.800003, 1.123751, 0.202083, 3.855679, 9, 6, 1.048771, 0.170175, 70.099481
266, 65.400002, 0.541188, 0.097321, 1.868395, 9, 6, 0.505078, 0.081955, 24.220360
267, 161.300003, 1.334765, 0.240030, 4.574108, 9, 6, 1.245705, 0.202130, 66.746307
268, 179.899994, 1.488680, 0.267708, 5.101563, 9, 6, 1.389351, 0.225439, 74.443026
269, 2.300000, 0.019033, 0.003423, 0.065223, 9, 6, 0.017763, 0.002882, 0.951745
270, 188.899994, 1.563156, 0.281101, 5.356783, 9, 6, 1.458857, 0.236717, 78.167246
271, 253.399994, 2.096896, 0.377083, 7.185859, 9, 6, 1.956984, 0.317544, 104.857492
272, 149.199997, 1.234636, 0.222024, 4.236136, 9, 6, 1.152257, 0.186967, 77.016511
273, 135.399994, 1.120441, 0.201488, 3.844322, 9, 6, 1.045681, 0.169674, 69.892998
274, 136.000000, 1.125406, 0.202381, 3.861357, 9, 6, 1.050315, 0.170426, 70.202719
275, 206.500000, 1.708796, 0.307292, 5.855879, 9, 6, 1.594780, 0.258772, 85.450169
276, 119.000000, 0.984730, 0.177083, 3.378688, 9, 6, 0.919026, 0.149123, 61.427379
