ID, Size, Total Transfer Time, Transfer Time Parralelized, Chunking Time, N, K, Total Read Time, Read Time Parralelized, Reconstruct Time
21, 9.400000, 0.067379, 0.012368, 0.245024, 6, 4, 0.063577, 0.012434, 3.604026
22, 92.199997, 0.660884, 0.121316, 2.377846, 6, 4, 0.623593, 0.121958, 51.695025
23, 124.000000, 0.888824, 0.163158, 3.197971, 6, 4, 0.838672, 0.164021, 69.524764
24, 203.500000, 1.458675, 0.267763, 5.268359, 6, 4, 1.376369, 0.269180, 93.688473
25, 110.900002, 0.794924, 0.145921, 2.860121, 6, 4, 0.750070, 0.146693, 62.179810
26, 124.599998, 0.893125, 0.163947, 3.213445, 6, 4, 0.842730, 0.164815, 69.861174
27, 187.199997, 1.341838, 0.246316, 4.846372, 6, 4, 1.266124, 0.247619, 86.184186
28, 75.099998, 0.538312, 0.098816, 1.959583, 6, 4, 0.507938, 0.099339, 28.826689
29, 153.399994, 1.099561, 0.201842, 3.971333, 6, 4, 1.037518, 0.202910, 70.623150
30, 2.200000, 0.015769, 0.002895, 0.056955, 6, 4, 0.014880, 0.002910, 1.012848
31, 157.899994, 1.131817, 0.207763, 4.087832, 6, 4, 1.067954, 0.208862, 72.694886
32, 113.500000, 0.813561, 0.149342, 2.927175, 6, 4, 0.767655, 0.150132, 63.637587
33, 74.199997, 0.531861, 0.097632, 1.936099, 6, 4, 0.501850, 0.098148, 28.481229
34, 72.199997, 0.517525, 0.095000, 1.883913, 6, 4, 0.488323, 0.095503, 27.713541
35, 6.600000, 0.047308, 0.008684, 0.172038, 6, 4, 0.044639, 0.008730, 2.530486
36, 15.900000, 0.113970, 0.020921, 0.414455, 6, 4, 0.107539, 0.021032, 6.096171
37, 16.100000, 0.115404, 0.021184, 0.419669, 6, 4, 0.108892, 0.021296, 6.172853
38, 10.300000, 0.073830, 0.013553, 0.268484, 6, 4, 0.069664, 0.013624, 3.949092
39, 10.600000, 0.075980, 0.013947, 0.276304, 6, 4, 0.071693, 0.014021, 4.064114
40, 13.600000, 0.097484, 0.017895, 0.354503, 6, 4, 0.091983, 0.017989, 5.214335
41, 517.799988, 3.711558, 0.681316, 13.474686, 6, 4, 3.502131, 0.684921, 280.096265
42, 447.700012, 3.209085, 0.589079, 11.650477, 6, 4, 3.028011, 0.592196, 242.176718
43, 112.500000, 0.806393, 0.148026, 2.901385, 6, 4, 0.760892, 0.148810, 63.076903
44, 532.099976, 3.814059, 0.700132, 13.846814, 6, 4, 3.598849, 0.703836, 287.831633
45, 56.700001, 0.406422, 0.074605, 1.479472, 6, 4, 0.383489, 0.075000, 21.763959
46, 57.000000, 0.408572, 0.075000, 1.487300, 6, 4, 0.385519, 0.075397, 21.879112
47, 57.599998, 0.412873, 0.075789, 1.502955, 6, 4, 0.389577, 0.076190, 22.109418
48, 117.699997, 0.843666, 0.154868, 3.035493, 6, 4, 0.796062, 0.155688, 65.992456
49, 136.800003, 0.980574, 0.180000, 3.528084, 6, 4, 0.925244, 0.180952, 76.701516
50, 149.000000, 1.068023, 0.196053, 3.842723, 6, 4, 1.007759, 0.197090, 83.541854
51, 112.199997, 0.804242, 0.147632, 2.893648, 6, 4, 0.758863, 0.148413, 62.908696
52, 1.700000, 0.012185, 0.002237, 0.043843, 6, 4, 0.011498, 0.002249, 0.953162
53, 86.500000, 0.620027, 0.113816, 2.230843, 6, 4, 0.585041, 0.114418, 48.499130
54, 89.000000, 0.637946, 0.117105, 2.295318, 6, 4, 0.601950, 0.117725, 49.900839
55, 26.500000, 0.189950, 0.034868, 0.690759, 6, 4, 0.179232, 0.035053, 10.160285
56, 8.600000, 0.061644, 0.011316, 0.224171, 6, 4, 0.058166, 0.011376, 3.297300
57, 4.000000, 0.028672, 0.005263, 0.104266, 6, 4, 0.027054, 0.005291, 1.533628
58, 160.000000, 1.146870, 0.210526, 4.142198, 6, 4, 1.082157, 0.211640, 73.661698
59, 7.500000, 0.053760, 0.009868, 0.195498, 6, 4, 0.050726, 0.009921, 2.875552
60, 6.500000, 0.046592, 0.008553, 0.169431, 6, 4, 0.043963, 0.008598, 2.492145
61, 6.300000, 0.045158, 0.008289, 0.164218, 6, 4, 0.042610, 0.008333, 2.415464
62, 154.600006, 1.108163, 0.203421, 4.002399, 6, 4, 1.045634, 0.204497, 71.175619
63, 74.099998, 0.531144, 0.097500, 1.933490, 6, 4, 0.501174, 0.098016, 28.442845
64, 2.200000, 0.015769, 0.002895, 0.057405, 6, 4, 0.014880, 0.002910, 0.844457
65, 152.899994, 1.095977, 0.201184, 3.958388, 6, 4, 1.034136, 0.202249, 70.392958
66, 72.300003, 0.518242, 0.095132, 1.886522, 6, 4, 0.489000, 0.095635, 27.751927
67, 190.000000, 1.361908, 0.250000, 4.918861, 6, 4, 1.285062, 0.251323, 87.473267
68, 123.199997, 0.883090, 0.162105, 3.177339, 6, 4, 0.833261, 0.162963, 69.076216
69, 214.699997, 1.538956, 0.282500, 5.558312, 6, 4, 1.452120, 0.283995, 98.844790
70, 13.100000, 0.093900, 0.017237, 0.341470, 6, 4, 0.088602, 0.017328, 5.022632
71, 2.000000, 0.014336, 0.002632, 0.052133, 6, 4, 0.013527, 0.002646, 0.766814
72, 186.000000, 1.333236, 0.244737, 4.815306, 6, 4, 1.258008, 0.246032, 85.631724
73, 119.900002, 0.859436, 0.157763, 3.092232, 6, 4, 0.810942, 0.158598, 67.225963
74, 123.300003, 0.883807, 0.162237, 3.179918, 6, 4, 0.833937, 0.163095, 69.132288
75, 51.200001, 0.366998, 0.067368, 1.335960, 6, 4, 0.346290, 0.067725, 19.652817
76, 73.099998, 0.523976, 0.096184, 1.907397, 6, 4, 0.494411, 0.096693, 28.059001
77, 7.600000, 0.054476, 0.010000, 0.198104, 6, 4, 0.051402, 0.010053, 2.913893
78, 63.900002, 0.458031, 0.084079, 1.667341, 6, 4, 0.432187, 0.084524, 24.527637
79, 1.800000, 0.012902, 0.002368, 0.046967, 6, 4, 0.012174, 0.002381, 0.690919
80, 85.300003, 0.611425, 0.112237, 2.199895, 6, 4, 0.576925, 0.112831, 47.826311
81, 118.500000, 0.849401, 0.155921, 3.056126, 6, 4, 0.801473, 0.156746, 66.441005
82, 164.399994, 1.178409, 0.216316, 4.256109, 6, 4, 1.111917, 0.217460, 75.687392
83, 2.300000, 0.016486, 0.003026, 0.059544, 6, 4, 0.015556, 0.003042, 1.058887
84, 160.300003, 1.149020, 0.210921, 4.149965, 6, 4, 1.084186, 0.212037, 73.799815
85, 71.000000, 0.508924, 0.093421, 1.852601, 6, 4, 0.480207, 0.093915, 27.252929
86, 191.399994, 1.371943, 0.251842, 4.955105, 6, 4, 1.294531, 0.253175, 88.117804
87, 124.199997, 0.890258, 0.163421, 3.203129, 6, 4, 0.840025, 0.164286, 69.636899
88, 214.600006, 1.538239, 0.282368, 5.555724, 6, 4, 1.451443, 0.283862, 98.798756
89, 122.099998, 0.875205, 0.160658, 3.148970, 6, 4, 0.825821, 0.161508, 68.459465
90, 2.100000, 0.015053, 0.002763, 0.054159, 6, 4, 0.014203, 0.002778, 1.177435
91, 193.399994, 1.386279, 0.254474, 5.006882, 6, 4, 1.308058, 0.255820, 89.038575
92, 121.599998, 0.871621, 0.160000, 3.136075, 6, 4, 0.822439, 0.160847, 68.179123
93, 199.199997, 1.427853, 0.262105, 5.157037, 6, 4, 1.347286, 0.263492, 91.708813
94, 70.199997, 0.503189, 0.092368, 1.831727, 6, 4, 0.474796, 0.092857, 26.945852
95, 51.400002, 0.368432, 0.067632, 1.341179, 6, 4, 0.347643, 0.067989, 19.729586
96, 62.700001, 0.449430, 0.082500, 1.636030, 6, 4, 0.424070, 0.082937, 24.067023
97, 135.899994, 0.974123, 0.178816, 3.504873, 6, 4, 0.919157, 0.179762, 76.196896
98, 73.099998, 0.523976, 0.096184, 1.907397, 6, 4, 0.494411, 0.096693, 28.059001
99, 161.300003, 1.156188, 0.212237, 4.175854, 6, 4, 1.090950, 0.213360, 74.260201
100, 73.699997, 0.528277, 0.096974, 1.923052, 6, 4, 0.498469, 0.097487, 28.289307
101, 188.300003, 1.349723, 0.247763, 4.874850, 6, 4, 1.273564, 0.249074, 86.690613
102, 2.200000, 0.015769, 0.002895, 0.056955, 6, 4, 0.014880, 0.002910, 1.012848
103, 155.699997, 1.116048, 0.204868, 4.030877, 6, 4, 1.053074, 0.205952, 71.682039
104, 121.099998, 0.868037, 0.159342, 3.123180, 6, 4, 0.819058, 0.160185, 67.898781
105, 187.199997, 1.341838, 0.246316, 4.846372, 6, 4, 1.266124, 0.247619, 86.184186
106, 213.899994, 1.533222, 0.281447, 5.537601, 6, 4, 1.446709, 0.282936, 98.476480
107, 52.099998, 0.373449, 0.068553, 1.359444, 6, 4, 0.352377, 0.068915, 19.998275
108, 131.199997, 0.940433, 0.172632, 3.383660, 6, 4, 0.887369, 0.173545, 73.561684
109, 2.100000, 0.015053, 0.002763, 0.054159, 6, 4, 0.014203, 0.002778, 1.177435
110, 191.500000, 1.372660, 0.251974, 4.957694, 6, 4, 1.295207, 0.253307, 88.163845
111, 121.000000, 0.867320, 0.159211, 3.120601, 6, 4, 0.818381, 0.160053, 67.842714
112, 49.400002, 0.354096, 0.065000, 1.288993, 6, 4, 0.334116, 0.065344, 18.961898
113, 137.300003, 0.984158, 0.180658, 3.540979, 6, 4, 0.928626, 0.181614, 76.981858
114, 72.300003, 0.518242, 0.095132, 1.886522, 6, 4, 0.489000, 0.095635, 27.751927
115, 73.800003, 0.528994, 0.097105, 1.925662, 6, 4, 0.499145, 0.097619, 28.327693
116, 32.299999, 0.231524, 0.042500, 0.842803, 6, 4, 0.218460, 0.042725, 12.398163
117, 17.200001, 0.123289, 0.022632, 0.448342, 6, 4, 0.116332, 0.022751, 6.594601
118, 266.700012, 1.911689, 0.350921, 6.904527, 6, 4, 1.803821, 0.352778, 122.784849
119, 243.300003, 1.743959, 0.320132, 6.298730, 6, 4, 1.645555, 0.321825, 112.011821
120, 11.900000, 0.085298, 0.015658, 0.310190, 6, 4, 0.080485, 0.015741, 4.562543
121, 120.500000, 0.863736, 0.158553, 3.107706, 6, 4, 0.815000, 0.159392, 67.562372
122, 2.400000, 0.017203, 0.003158, 0.061896, 6, 4, 0.016232, 0.003175, 1.345641
123, 152.199997, 1.090960, 0.200263, 3.940266, 6, 4, 1.029402, 0.201323, 70.070689
124, 157.100006, 1.126083, 0.206711, 4.067121, 6, 4, 1.062543, 0.207804, 72.326583
125, 189.500000, 1.358324, 0.249342, 4.905916, 6, 4, 1.281680, 0.250661, 87.243074
126, 121.400002, 0.870188, 0.159737, 3.130917, 6, 4, 0.821087, 0.160582, 68.066988
127, 196.399994, 1.407783, 0.258421, 5.084548, 6, 4, 1.328348, 0.259788, 90.419732
128, 2.100000, 0.015053, 0.002763, 0.054366, 6, 4, 0.014203, 0.002778, 0.966810
129, 68.800003, 0.493154, 0.090526, 1.795197, 6, 4, 0.465328, 0.091005, 26.408473
130, 247.000000, 1.770480, 0.325000, 6.394519, 6, 4, 1.670580, 0.326720, 113.715247
131, 2.200000, 0.015769, 0.002895, 0.056955, 6, 4, 0.014880, 0.002910, 1.012848
132, 133.300003, 0.955486, 0.175395, 3.437819, 6, 4, 0.901572, 0.176323, 74.739123
133, 191.699997, 1.374093, 0.252237, 4.962871, 6, 4, 1.296560, 0.253571, 88.255921
134, 2.100000, 0.015053, 0.002763, 0.054366, 6, 4, 0.014203, 0.002778, 0.966810
135, 213.199997, 1.528204, 0.280526, 5.519479, 6, 4, 1.441974, 0.282011, 98.154212
136, 124.099998, 0.889541, 0.163289, 3.200550, 6, 4, 0.839348, 0.164153, 69.580832
137, 138.199997, 0.990609, 0.181842, 3.564190, 6, 4, 0.934713, 0.182804, 77.486470
138, 52.299999, 0.374883, 0.068816, 1.364663, 6, 4, 0.353730, 0.069180, 20.075045
139, 48.599998, 0.348362, 0.063947, 1.268119, 6, 4, 0.328705, 0.064286, 18.654821
140, 146.500000, 1.050103, 0.192763, 3.778248, 6, 4, 0.990850, 0.193783, 82.140145
141, 70.500000, 0.505340, 0.092763, 1.839555, 6, 4, 0.476826, 0.093254, 27.061007
142, 74.300003, 0.532578, 0.097763, 1.938708, 6, 4, 0.502527, 0.098280, 28.519615
143, 51.700001, 0.370582, 0.068026, 1.349007, 6, 4, 0.349672, 0.068386, 19.844739
144, 2.500000, 0.017920, 0.003289, 0.065232, 6, 4, 0.016909, 0.003307, 0.959610
145, 154.600006, 1.108163, 0.203421, 4.002399, 6, 4, 1.045634, 0.204497, 71.175619
146, 67.800003, 0.485986, 0.089211, 1.769104, 6, 4, 0.458564, 0.089683, 26.024629
147, 158.300003, 1.134684, 0.208289, 4.098188, 6, 4, 1.070659, 0.209392, 72.879044
148, 192.300003, 1.378394, 0.253026, 4.978405, 6, 4, 1.300618, 0.254365, 88.532155
149, 132.699997, 0.951185, 0.174605, 3.422345, 6, 4, 0.897514, 0.175529, 74.402710
150, 2.200000, 0.015769, 0.002895, 0.056738, 6, 4, 0.014880, 0.002910, 1.233504
151, 124.599998, 0.893125, 0.163947, 3.213445, 6, 4, 0.842730, 0.164815, 69.861174
152, 227.000000, 1.627122, 0.298684, 5.876744, 6, 4, 1.535311, 0.300265, 104.507535
153, 134.500000, 0.964088, 0.176974, 3.468767, 6, 4, 0.909688, 0.177910, 75.411942
154, 212.800003, 1.525337, 0.280000, 5.509124, 6, 4, 1.439269, 0.281481, 97.970060
155, 124.400002, 0.891691, 0.163684, 3.208287, 6, 4, 0.841377, 0.164550, 69.749039
156, 2.300000, 0.016486, 0.003026, 0.059317, 6, 4, 0.015556, 0.003042, 1.289572
157, 188.600006, 1.351873, 0.248158, 4.882616, 6, 4, 1.275593, 0.249471, 86.828730
158, 184.800003, 1.324635, 0.243158, 4.784239, 6, 4, 1.249892, 0.244444, 85.079263
159, 133.800003, 0.959070, 0.176053, 3.450714, 6, 4, 0.904954, 0.176984, 75.019465
160, 2.200000, 0.015769, 0.002895, 0.056738, 6, 4, 0.014880, 0.002910, 1.233504
161, 67.099998, 0.480969, 0.088289, 1.750839, 6, 4, 0.453830, 0.088757, 25.755936
162, 74.199997, 0.531861, 0.097632, 1.936099, 6, 4, 0.501850, 0.098148, 28.481229
163, 50.299999, 0.360547, 0.066184, 1.312477, 6, 4, 0.340203, 0.066534, 19.307356
164, 146.800003, 1.052253, 0.193158, 3.785985, 6, 4, 0.992879, 0.194180, 82.308352
165, 67.400002, 0.483119, 0.088684, 1.758667, 6, 4, 0.455859, 0.089153, 25.871091
166, 80.699997, 0.578452, 0.106184, 2.081260, 6, 4, 0.545813, 0.106746, 45.247163
167, 73.800003, 0.528994, 0.097105, 1.925662, 6, 4, 0.499145, 0.097619, 28.327693
168, 2.400000, 0.017203, 0.003158, 0.062623, 6, 4, 0.016232, 0.003175, 0.921226
169, 149.300003, 1.070173, 0.196447, 3.850460, 6, 4, 1.009788, 0.197487, 83.710061
170, 154.199997, 1.105296, 0.202895, 3.992044, 6, 4, 1.042929, 0.203968, 70.991460
171, 184.000000, 1.318900, 0.242105, 4.763528, 6, 4, 1.244481, 0.243386, 84.710953
172, 134.600006, 0.964804, 0.177105, 3.471346, 6, 4, 0.910365, 0.178042, 75.468014
173, 2.300000, 0.016486, 0.003026, 0.059317, 6, 4, 0.015556, 0.003042, 1.289572
174, 2.500000, 0.017920, 0.003289, 0.064475, 6, 4, 0.016909, 0.003307, 1.401709
175, 139.399994, 0.999210, 0.183421, 3.595138, 6, 4, 0.942829, 0.184392, 78.159288
176, 140.699997, 1.008529, 0.185132, 3.628665, 6, 4, 0.951622, 0.186111, 78.888178
177, 116.099998, 0.832197, 0.152763, 2.994229, 6, 4, 0.785240, 0.153571, 65.095363
178, 213.199997, 1.528204, 0.280526, 5.519479, 6, 4, 1.441974, 0.282011, 98.154212
179, 132.199997, 0.947601, 0.173947, 3.409450, 6, 4, 0.894132, 0.174868, 74.122368
180, 2.400000, 0.017203, 0.003158, 0.061896, 6, 4, 0.016232, 0.003175, 1.345641
181, 185.600006, 1.330369, 0.244211, 4.804950, 6, 4, 1.255302, 0.245503, 85.447573
182, 185.800003, 1.331803, 0.244474, 4.810128, 6, 4, 1.256655, 0.245767, 85.539649
183, 236.699997, 1.696651, 0.311447, 6.127865, 6, 4, 1.600916, 0.313095, 108.973274
184, 73.599998, 0.527560, 0.096842, 1.920443, 6, 4, 0.497792, 0.097354, 28.250923
185, 58.299999, 0.417891, 0.076711, 1.521221, 6, 4, 0.394311, 0.077116, 22.378109
186, 78.099998, 0.559816, 0.102763, 2.014206, 6, 4, 0.528228, 0.103307, 43.789387
187, 149.600006, 1.072323, 0.196842, 3.858198, 6, 4, 1.011817, 0.197884, 83.878268
188, 128.800003, 0.923230, 0.169474, 3.321764, 6, 4, 0.871137, 0.170370, 72.216047
189, 86.599998, 0.620743, 0.113947, 2.233422, 6, 4, 0.585718, 0.114550, 48.555197
190, 50.200001, 0.359830, 0.066053, 1.309867, 6, 4, 0.339527, 0.066402, 19.268973
191, 144.699997, 1.037200, 0.190395, 3.731826, 6, 4, 0.978676, 0.191402, 81.130913
192, 70.000000, 0.501756, 0.092105, 1.826508, 6, 4, 0.473444, 0.092593, 26.869085
193, 159.699997, 1.144719, 0.210132, 4.134432, 6, 4, 1.080128, 0.211243, 73.523581
194, 189.800003, 1.360474, 0.249737, 4.913683, 6, 4, 1.283709, 0.251058, 87.381191
195, 132.399994, 0.949035, 0.174211, 3.414608, 6, 4, 0.895485, 0.175132, 74.234503
196, 2.100000, 0.015053, 0.002763, 0.054159, 6, 4, 0.014203, 0.002778, 1.177435
197, 2.400000, 0.017203, 0.003158, 0.061896, 6, 4, 0.016232, 0.003175, 1.345641
198, 246.100006, 1.764029, 0.323816, 6.371219, 6, 4, 1.664493, 0.325529, 113.300903
199, 123.300003, 0.883807, 0.162237, 3.179918, 6, 4, 0.833937, 0.163095, 69.132288
200, 139.100006, 0.997060, 0.183026, 3.587402, 6, 4, 0.940800, 0.183995, 77.991090
201, 190.699997, 1.366926, 0.250921, 4.936983, 6, 4, 1.289796, 0.252249, 87.795535
202, 2.400000, 0.017203, 0.003158, 0.062133, 6, 4, 0.016232, 0.003175, 1.104926
203, 138.000000, 0.989175, 0.181579, 3.559032, 6, 4, 0.933361, 0.182540, 77.374335
204, 2.200000, 0.015769, 0.002895, 0.056738, 6, 4, 0.014880, 0.002910, 1.233504
205, 116.300003, 0.833631, 0.153026, 2.999387, 6, 4, 0.786593, 0.153836, 65.207502
206, 214.300003, 1.536089, 0.281974, 5.547957, 6, 4, 1.449414, 0.283466, 98.660639
207, 183.899994, 1.318184, 0.241974, 4.760939, 6, 4, 1.243804, 0.243254, 84.664912
208, 56.299999, 0.403555, 0.074079, 1.469035, 6, 4, 0.380784, 0.074471, 21.610421
209, 161.500000, 1.157622, 0.212500, 4.181031, 6, 4, 1.092302, 0.213624, 74.352277
210, 73.699997, 0.528277, 0.096974, 1.923052, 6, 4, 0.498469, 0.097487, 28.289307
211, 49.500000, 0.354813, 0.065132, 1.291602, 6, 4, 0.334792, 0.065476, 19.000281
212, 133.800003, 0.959070, 0.176053, 3.450714, 6, 4, 0.904954, 0.176984, 75.019465
213, 86.800003, 0.622177, 0.114211, 2.238580, 6, 4, 0.587070, 0.114815, 48.667337
214, 146.000000, 1.046519, 0.192105, 3.765353, 6, 4, 0.987468, 0.193122, 81.859803
215, 133.500000, 0.956920, 0.175658, 3.442977, 6, 4, 0.902925, 0.176587, 74.851258
216, 2.400000, 0.017203, 0.003158, 0.061896, 6, 4, 0.016232, 0.003175, 1.345641
217, 143.899994, 1.031466, 0.189342, 3.711194, 6, 4, 0.973265, 0.190344, 80.682364
218, 69.000000, 0.494588, 0.090789, 1.800415, 6, 4, 0.466680, 0.091270, 26.485241
219, 153.100006, 1.097411, 0.201447, 3.963566, 6, 4, 1.035489, 0.202513, 70.485040
220, 181.300003, 1.299547, 0.238553, 4.693629, 6, 4, 1.226219, 0.239815, 83.467913
221, 178.000000, 1.275893, 0.234211, 4.608196, 6, 4, 1.203900, 0.235450, 81.948639
222, 2.200000, 0.015769, 0.002895, 0.056955, 6, 4, 0.014880, 0.002910, 1.012848
223, 133.899994, 0.959787, 0.176184, 3.453293, 6, 4, 0.905630, 0.177116, 75.075528
224, 250.000000, 1.791984, 0.328947, 6.472185, 6, 4, 1.690871, 0.330688, 115.096404
225, 146.100006, 1.047236, 0.192237, 3.767932, 6, 4, 0.988145, 0.193254, 81.915875
226, 212.600006, 1.523903, 0.279737, 5.503946, 6, 4, 1.437916, 0.281217, 97.877984
227, 118.300003, 0.847967, 0.155658, 3.050968, 6, 4, 0.800120, 0.156481, 66.328870
228, 183.300003, 1.313883, 0.241184, 4.745406, 6, 4, 1.239746, 0.242460, 84.388685
229, 140.699997, 1.008529, 0.185132, 3.628665, 6, 4, 0.951622, 0.186111, 78.888178
230, 2.500000, 0.017920, 0.003289, 0.064475, 6, 4, 0.016909, 0.003307, 1.401709
231, 2.300000, 0.016486, 0.003026, 0.059317, 6, 4, 0.015556, 0.003042, 1.289572
232, 163.199997, 1.169807, 0.214737, 4.225042, 6, 4, 1.103800, 0.215873, 75.134931
233, 73.099998, 0.523976, 0.096184, 1.907397, 6, 4, 0.494411, 0.096693, 28.059001
234, 65.099998, 0.466633, 0.085658, 1.698653, 6, 4, 0.440303, 0.086111, 24.988248
235, 149.399994, 1.070890, 0.196579, 3.853039, 6, 4, 1.010464, 0.197619, 83.766124
236, 127.099998, 0.911045, 0.167237, 3.277920, 6, 4, 0.859639, 0.168122, 71.262883
237, 87.800003, 0.629345, 0.115526, 2.264370, 6, 4, 0.593834, 0.116138, 49.228020
238, 50.299999, 0.360547, 0.066184, 1.312477, 6, 4, 0.340203, 0.066534, 19.307356
239, 2.400000, 0.017203, 0.003158, 0.062623, 6, 4, 0.016232, 0.003175, 0.921226
240, 159.600006, 1.144003, 0.210000, 4.131843, 6, 4, 1.079452, 0.211111, 73.477547
241, 164.399994, 1.178409, 0.216316, 4.256109, 6, 4, 1.111917, 0.217460, 75.687392
242, 182.600006, 1.308865, 0.240263, 4.727284, 6, 4, 1.235012, 0.241534, 84.066416
243, 191.800003, 1.374810, 0.252368, 4.965460, 6, 4, 1.297236, 0.253704, 88.301962
244, 135.100006, 0.968388, 0.177763, 3.484241, 6, 4, 0.913747, 0.178704, 75.748356
245, 2.200000, 0.015769, 0.002895, 0.056738, 6, 4, 0.014880, 0.002910, 1.233504
246, 66.099998, 0.473801, 0.086974, 1.724746, 6, 4, 0.447066, 0.087434, 25.372092
247, 134.699997, 0.965521, 0.177237, 3.473925, 6, 4, 0.911041, 0.178175, 75.524077
248, 128.600006, 0.921797, 0.169211, 3.316606, 6, 4, 0.869784, 0.170106, 72.103912
249, 212.800003, 1.525337, 0.280000, 5.509124, 6, 4, 1.439269, 0.281481, 97.970060
250, 130.100006, 0.932549, 0.171184, 3.355291, 6, 4, 0.879929, 0.172090, 72.944938
251, 2.400000, 0.017203, 0.003158, 0.061896, 6, 4, 0.016232, 0.003175, 1.345641
252, 183.699997, 1.316750, 0.241711, 4.755761, 6, 4, 1.242452, 0.242989, 84.572836
253, 138.399994, 0.992042, 0.182105, 3.569348, 6, 4, 0.936066, 0.183069, 77.598605
254, 2.400000, 0.017203, 0.003158, 0.061896, 6, 4, 0.016232, 0.003175, 1.345641
255, 245.800003, 1.761879, 0.323421, 6.363452, 6, 4, 1.662464, 0.325132, 113.162785
256, 74.500000, 0.534011, 0.098026, 1.943927, 6, 4, 0.503879, 0.098545, 28.596383
257, 63.200001, 0.453014, 0.083158, 1.649076, 6, 4, 0.427452, 0.083598, 24.258945
258, 178.199997, 1.277326, 0.234474, 4.613373, 6, 4, 1.205253, 0.235714, 82.040715
259, 147.899994, 1.060138, 0.194605, 3.814354, 6, 4, 1.000319, 0.195635, 82.925099
260, 134.000000, 0.960504, 0.176316, 3.455872, 6, 4, 0.906307, 0.177249, 75.131600
261, 87.599998, 0.627911, 0.115263, 2.259212, 6, 4, 0.592481, 0.115873, 49.115881
262, 49.299999, 0.353379, 0.064868, 1.286384, 6, 4, 0.333440, 0.065212, 18.923512
263, 131.399994, 0.941867, 0.172895, 3.388818, 6, 4, 0.888722, 0.173810, 73.673819
264, 2.300000, 0.016486, 0.003026, 0.059317, 6, 4, 0.015556, 0.003042, 1.289572
265, 135.800003, 0.973406, 0.178684, 3.502294, 6, 4, 0.918481, 0.179630, 76.140832
266, 65.400002, 0.468783, 0.086053, 1.706481, 6, 4, 0.442332, 0.086508, 25.103403
267, 161.300003, 1.156188, 0.212237, 4.175854, 6, 4, 1.090950, 0.213360, 74.260201
268, 179.899994, 1.289512, 0.236711, 4.657384, 6, 4, 1.216750, 0.237963, 82.823369
269, 2.300000, 0.016486, 0.003026, 0.059544, 6, 4, 0.015556, 0.003042, 1.058887
270, 188.899994, 1.354023, 0.248553, 4.890383, 6, 4, 1.277622, 0.249868, 86.966840
271, 253.399994, 1.816355, 0.333421, 6.560207, 6, 4, 1.713866, 0.335185, 116.661712
272, 149.199997, 1.069456, 0.196316, 3.847881, 6, 4, 1.009112, 0.197354, 83.653989
273, 135.399994, 0.970539, 0.178158, 3.491978, 6, 4, 0.915776, 0.179101, 75.916554
274, 136.000000, 0.974839, 0.178947, 3.507452, 6, 4, 0.919834, 0.179894, 76.252967
275, 206.500000, 1.480179, 0.271711, 5.346025, 6, 4, 1.396659, 0.273148, 95.069629
276, 119.000000, 0.852984, 0.156579, 3.069021, 6, 4, 0.804854, 0.157407, 66.721346
