ID, Size, Total Transfer Time, Transfer Time Parralelized, Chunking Time, N, K, Total Read Time, Read Time Parralelized, Reconstruct Time
114, 72.300003, 0.530873, 0.082159, 1.696652, 10, 8, 0.499467, 0.080692, 24.018180
115, 73.800003, 0.541887, 0.083864, 1.731852, 10, 8, 0.509829, 0.082366, 24.516483
116, 32.299999, 0.237167, 0.036705, 0.757979, 10, 8, 0.223136, 0.036049, 10.730113
117, 17.200001, 0.126294, 0.019545, 0.404403, 10, 8, 0.118822, 0.019196, 5.466129
118, 266.700012, 1.958284, 0.303068, 6.164599, 10, 8, 1.842431, 0.297656, 97.852160
119, 243.300003, 1.786466, 0.276477, 5.623723, 10, 8, 1.680777, 0.271540, 89.266703
120, 11.900000, 0.087377, 0.013523, 0.279791, 10, 8, 0.082208, 0.013281, 3.781798
121, 120.500000, 0.884789, 0.136932, 2.792343, 10, 8, 0.832444, 0.134487, 55.923507
122, 2.400000, 0.017622, 0.002727, 0.055615, 10, 8, 0.016580, 0.002679, 1.113829
123, 152.199997, 1.117551, 0.172955, 3.518005, 10, 8, 1.051436, 0.169866, 55.842136
124, 157.100006, 1.153530, 0.178523, 3.631265, 10, 8, 1.085286, 0.175335, 57.639948
125, 189.500000, 1.391431, 0.215341, 4.380170, 10, 8, 1.309113, 0.211496, 69.527497
126, 121.400002, 0.891397, 0.137955, 2.813199, 10, 8, 0.838662, 0.135491, 56.341193
127, 196.399994, 1.442096, 0.223182, 4.539659, 10, 8, 1.356780, 0.219196, 72.059103
128, 2.100000, 0.015420, 0.002386, 0.048540, 10, 8, 0.014507, 0.002344, 0.770489
129, 68.800003, 0.505174, 0.078182, 1.614518, 10, 8, 0.475288, 0.076786, 22.855474
130, 247.000000, 1.813634, 0.280682, 5.709246, 10, 8, 1.706338, 0.275670, 90.624231
131, 2.200000, 0.016154, 0.002500, 0.050852, 10, 8, 0.015198, 0.002455, 0.807179
132, 133.300003, 0.978775, 0.151477, 3.088957, 10, 8, 0.920870, 0.148772, 61.863930
133, 191.699997, 1.407585, 0.217841, 4.431022, 10, 8, 1.324312, 0.213951, 70.334675
134, 2.100000, 0.015420, 0.002386, 0.048540, 10, 8, 0.014507, 0.002344, 0.770489
135, 213.199997, 1.565452, 0.242273, 4.927981, 10, 8, 1.472839, 0.237946, 78.223019
136, 124.099998, 0.911222, 0.141023, 2.875766, 10, 8, 0.857314, 0.138504, 57.594250
137, 138.199997, 1.014754, 0.157045, 3.202504, 10, 8, 0.954720, 0.154241, 64.137995
138, 52.299999, 0.384020, 0.059432, 1.227315, 10, 8, 0.361302, 0.058371, 17.374146
139, 48.599998, 0.356853, 0.055227, 1.140488, 10, 8, 0.335741, 0.054241, 16.145000
140, 146.500000, 1.075698, 0.166477, 3.394840, 10, 8, 1.012059, 0.163504, 67.989989
141, 70.500000, 0.517657, 0.080114, 1.654411, 10, 8, 0.487032, 0.078683, 23.420216
142, 74.300003, 0.545559, 0.084432, 1.743585, 10, 8, 0.513283, 0.082924, 24.682583
143, 51.700001, 0.379615, 0.058750, 1.213235, 10, 8, 0.357157, 0.057701, 17.174825
144, 2.500000, 0.018357, 0.002841, 0.058667, 10, 8, 0.017271, 0.002790, 0.830504
145, 154.600006, 1.135173, 0.175682, 3.573480, 10, 8, 1.068016, 0.172545, 56.722699
146, 67.800003, 0.497831, 0.077045, 1.591051, 10, 8, 0.468379, 0.075670, 22.523273
147, 158.300003, 1.162341, 0.179886, 3.659003, 10, 8, 1.093576, 0.176674, 58.080227
148, 192.300003, 1.411991, 0.218523, 4.444891, 10, 8, 1.328457, 0.214621, 70.554817
149, 132.699997, 0.974369, 0.150795, 3.075053, 10, 8, 0.916725, 0.148103, 61.585470
150, 2.200000, 0.016154, 0.002500, 0.050981, 10, 8, 0.015198, 0.002455, 1.021010
151, 124.599998, 0.914894, 0.141591, 2.887352, 10, 8, 0.860768, 0.139062, 57.826297
152, 227.000000, 1.666781, 0.257955, 5.246959, 10, 8, 1.568173, 0.253348, 83.286236
153, 134.500000, 0.987586, 0.152841, 3.116765, 10, 8, 0.929160, 0.150112, 62.420843
154, 212.800003, 1.562515, 0.241818, 4.918735, 10, 8, 1.470076, 0.237500, 78.076262
155, 124.400002, 0.913425, 0.141364, 2.882718, 10, 8, 0.859386, 0.138839, 57.733480
156, 2.300000, 0.016888, 0.002614, 0.053298, 10, 8, 0.015889, 0.002567, 1.067420
157, 188.600006, 1.384823, 0.214318, 4.359368, 10, 8, 1.302896, 0.210491, 69.197289
158, 184.800003, 1.356921, 0.210000, 4.271533, 10, 8, 1.276645, 0.206250, 67.803069
159, 133.800003, 0.982446, 0.152045, 3.100544, 10, 8, 0.924324, 0.149330, 62.095978
160, 2.200000, 0.016154, 0.002500, 0.050981, 10, 8, 0.015198, 0.002455, 1.021010
161, 67.099998, 0.492692, 0.076250, 1.574624, 10, 8, 0.463544, 0.074888, 22.290730
162, 74.199997, 0.544824, 0.084318, 1.741239, 10, 8, 0.512592, 0.082812, 24.649361
163, 50.299999, 0.369335, 0.057159, 1.180381, 10, 8, 0.347485, 0.056138, 16.709743
164, 146.800003, 1.077900, 0.166818, 3.401792, 10, 8, 1.014131, 0.163839, 68.129219
165, 67.400002, 0.494894, 0.076591, 1.581664, 10, 8, 0.465616, 0.075223, 22.390391
166, 80.699997, 0.592552, 0.091705, 1.870059, 10, 8, 0.557496, 0.090067, 37.452505
167, 73.800003, 0.541887, 0.083864, 1.731852, 10, 8, 0.509829, 0.082366, 24.516483
168, 2.400000, 0.017622, 0.002727, 0.056320, 10, 8, 0.016580, 0.002679, 0.797284
169, 149.300003, 1.096257, 0.169659, 3.459725, 10, 8, 1.031402, 0.166629, 69.289458
170, 154.199997, 1.132236, 0.175227, 3.564234, 10, 8, 1.065252, 0.172098, 56.575936
171, 184.000000, 1.351047, 0.209091, 4.253041, 10, 8, 1.271118, 0.205357, 67.509548
172, 134.600006, 0.988320, 0.152955, 3.119082, 10, 8, 0.929851, 0.150223, 62.467256
173, 2.300000, 0.016888, 0.002614, 0.053298, 10, 8, 0.015889, 0.002567, 1.067420
174, 2.500000, 0.018357, 0.002841, 0.057932, 10, 8, 0.017271, 0.002790, 1.160239
175, 139.399994, 1.023565, 0.158409, 3.230312, 10, 8, 0.963010, 0.155580, 64.694908
176, 140.699997, 1.033110, 0.159886, 3.260437, 10, 8, 0.971991, 0.157031, 65.298234
177, 116.099998, 0.852481, 0.131932, 2.690382, 10, 8, 0.802048, 0.129576, 53.881486
178, 213.199997, 1.565452, 0.242273, 4.927981, 10, 8, 1.472839, 0.237946, 78.223019
179, 132.199997, 0.970698, 0.150227, 3.063467, 10, 8, 0.913271, 0.147545, 61.353422
180, 2.400000, 0.017622, 0.002727, 0.055615, 10, 8, 0.016580, 0.002679, 1.113829
181, 185.600006, 1.362795, 0.210909, 4.290025, 10, 8, 1.282171, 0.207143, 68.096590
182, 185.800003, 1.364264, 0.211136, 4.294647, 10, 8, 1.283553, 0.207366, 68.169969
183, 236.699997, 1.738004, 0.268977, 5.471168, 10, 8, 1.635183, 0.264174, 86.845163
184, 73.599998, 0.540419, 0.083636, 1.727158, 10, 8, 0.508447, 0.082143, 24.450041
185, 58.299999, 0.428076, 0.066250, 1.368116, 10, 8, 0.402751, 0.065067, 19.367356
186, 78.099998, 0.573461, 0.088750, 1.809809, 10, 8, 0.539534, 0.087165, 36.245857
187, 149.600006, 1.098460, 0.170000, 3.466677, 10, 8, 1.033474, 0.166964, 69.428688
188, 128.800003, 0.945733, 0.146364, 2.984679, 10, 8, 0.889783, 0.143750, 59.775501
189, 86.599998, 0.635873, 0.098409, 2.006779, 10, 8, 0.598254, 0.096652, 40.190669
190, 50.200001, 0.368601, 0.057045, 1.178035, 10, 8, 0.346794, 0.056027, 16.676523
191, 144.699997, 1.062481, 0.164432, 3.353129, 10, 8, 0.999624, 0.161496, 67.154616
192, 70.000000, 0.513985, 0.079545, 1.642678, 10, 8, 0.483578, 0.078125, 23.254115
193, 159.699997, 1.172621, 0.181477, 3.691363, 10, 8, 1.103248, 0.178237, 58.593884
194, 189.800003, 1.393634, 0.215682, 4.387105, 10, 8, 1.311186, 0.211830, 69.637568
195, 132.399994, 0.972166, 0.150455, 3.068101, 10, 8, 0.914652, 0.147768, 61.446240
196, 2.100000, 0.015420, 0.002386, 0.048663, 10, 8, 0.014507, 0.002344, 0.974600
197, 2.400000, 0.017622, 0.002727, 0.055615, 10, 8, 0.016580, 0.002679, 1.113829
198, 246.100006, 1.807025, 0.279659, 5.688443, 10, 8, 1.700121, 0.274665, 90.294023
199, 123.300003, 0.905348, 0.140114, 2.857227, 10, 8, 0.851787, 0.137612, 57.222975
200, 139.100006, 1.021362, 0.158068, 3.223360, 10, 8, 0.960938, 0.155246, 64.555686
201, 190.699997, 1.400243, 0.216705, 4.407908, 10, 8, 1.317403, 0.212835, 69.967775
202, 2.400000, 0.017622, 0.002727, 0.055474, 10, 8, 0.016580, 0.002679, 0.880559
203, 138.000000, 1.013285, 0.156818, 3.197870, 10, 8, 0.953339, 0.154018, 64.045178
204, 2.200000, 0.016154, 0.002500, 0.050981, 10, 8, 0.015198, 0.002455, 1.021010
205, 116.300003, 0.853950, 0.132159, 2.695017, 10, 8, 0.803430, 0.129799, 53.974307
206, 214.300003, 1.573529, 0.243523, 4.953407, 10, 8, 1.480438, 0.239174, 78.626611
207, 183.899994, 1.350313, 0.208977, 4.250730, 10, 8, 1.270427, 0.205246, 67.472856
208, 56.299999, 0.413391, 0.063977, 1.321182, 10, 8, 0.388935, 0.062835, 18.702952
209, 161.500000, 1.185837, 0.183523, 3.732968, 10, 8, 1.115682, 0.180246, 59.254305
210, 73.699997, 0.541153, 0.083750, 1.729505, 10, 8, 0.509138, 0.082254, 24.483260
211, 49.500000, 0.363461, 0.056250, 1.161608, 10, 8, 0.341958, 0.055246, 16.443982
212, 133.800003, 0.982446, 0.152045, 3.100544, 10, 8, 0.924324, 0.149330, 62.095978
213, 86.800003, 0.637342, 0.098636, 2.011414, 10, 8, 0.599636, 0.096875, 40.283490
214, 146.000000, 1.072026, 0.165909, 3.383254, 10, 8, 1.008605, 0.162946, 67.757942
215, 133.500000, 0.980243, 0.151705, 3.093592, 10, 8, 0.922251, 0.148996, 61.956748
216, 2.400000, 0.017622, 0.002727, 0.055615, 10, 8, 0.016580, 0.002679, 1.113829
217, 143.899994, 1.056607, 0.163523, 3.334590, 10, 8, 0.994097, 0.160603, 66.783338
218, 69.000000, 0.506643, 0.078409, 1.619211, 10, 8, 0.476669, 0.077009, 22.921914
219, 153.100006, 1.124159, 0.173977, 3.538808, 10, 8, 1.057653, 0.170871, 56.172349
220, 181.300003, 1.331222, 0.206023, 4.190633, 10, 8, 1.252466, 0.202344, 66.518920
221, 178.000000, 1.306991, 0.202273, 4.114355, 10, 8, 1.229669, 0.198661, 65.308150
222, 2.200000, 0.016154, 0.002500, 0.050852, 10, 8, 0.015198, 0.002455, 0.807179
223, 133.899994, 0.983180, 0.152159, 3.102861, 10, 8, 0.925015, 0.149442, 62.142383
224, 250.000000, 1.835662, 0.284091, 5.778589, 10, 8, 1.727063, 0.279018, 91.724930
225, 146.100006, 1.072761, 0.166023, 3.385571, 10, 8, 1.009295, 0.163058, 67.804354
226, 212.600006, 1.561047, 0.241591, 4.914112, 10, 8, 1.468694, 0.237277, 78.002883
227, 118.300003, 0.868635, 0.134432, 2.741362, 10, 8, 0.817246, 0.132031, 54.902498
228, 183.300003, 1.345907, 0.208295, 4.236861, 10, 8, 1.266282, 0.204576, 67.252720
229, 140.699997, 1.033110, 0.159886, 3.260437, 10, 8, 0.971991, 0.157031, 65.298234
230, 2.500000, 0.018357, 0.002841, 0.057932, 10, 8, 0.017271, 0.002790, 1.160239
231, 2.300000, 0.016888, 0.002614, 0.053298, 10, 8, 0.015889, 0.002567, 1.067420
232, 163.199997, 1.198320, 0.185455, 3.772263, 10, 8, 1.127426, 0.182143, 59.878033
233, 73.099998, 0.536747, 0.083068, 1.715425, 10, 8, 0.504993, 0.081585, 24.283940
234, 65.099998, 0.478006, 0.073977, 1.527690, 10, 8, 0.449727, 0.072656, 21.626327
235, 149.399994, 1.096991, 0.169773, 3.462042, 10, 8, 1.032093, 0.166741, 69.335863
236, 127.099998, 0.933250, 0.144432, 2.945285, 10, 8, 0.878039, 0.141853, 58.986536
237, 87.800003, 0.644684, 0.099773, 2.034587, 10, 8, 0.606544, 0.097991, 40.747585
238, 50.299999, 0.369335, 0.057159, 1.180381, 10, 8, 0.347485, 0.056138, 16.709743
239, 2.400000, 0.017622, 0.002727, 0.056320, 10, 8, 0.016580, 0.002679, 0.797284
240, 159.600006, 1.171886, 0.181364, 3.689051, 10, 8, 1.102557, 0.178125, 58.557198
241, 164.399994, 1.207131, 0.186818, 3.800000, 10, 8, 1.135716, 0.183482, 60.318312
242, 182.600006, 1.340767, 0.207500, 4.220681, 10, 8, 1.261447, 0.203795, 66.995891
243, 191.800003, 1.408320, 0.217955, 4.433333, 10, 8, 1.325002, 0.214063, 70.371367
244, 135.100006, 0.991992, 0.153523, 3.130668, 10, 8, 0.933305, 0.150781, 62.699304
245, 2.200000, 0.016154, 0.002500, 0.050981, 10, 8, 0.015198, 0.002455, 1.021010
246, 66.099998, 0.485349, 0.075114, 1.551157, 10, 8, 0.456635, 0.073772, 21.958528
247, 134.699997, 0.989054, 0.153068, 3.121399, 10, 8, 0.930541, 0.150335, 62.513661
248, 128.600006, 0.944264, 0.146136, 2.980044, 10, 8, 0.888401, 0.143527, 59.682683
249, 212.800003, 1.562515, 0.241818, 4.918735, 10, 8, 1.470076, 0.237500, 78.076262
250, 130.100006, 0.955278, 0.147841, 3.014804, 10, 8, 0.898763, 0.145201, 60.378826
251, 2.400000, 0.017622, 0.002727, 0.055615, 10, 8, 0.016580, 0.002679, 1.113829
252, 183.699997, 1.348844, 0.208750, 4.246107, 10, 8, 1.269046, 0.205022, 67.399477
253, 138.399994, 1.016222, 0.157273, 3.207139, 10, 8, 0.956102, 0.154464, 64.230813
254, 2.400000, 0.017622, 0.002727, 0.055615, 10, 8, 0.016580, 0.002679, 1.113829
255, 245.800003, 1.804822, 0.279318, 5.681509, 10, 8, 1.698048, 0.274330, 90.183952
256, 74.500000, 0.547027, 0.084659, 1.748279, 10, 8, 0.514665, 0.083147, 24.749023
257, 63.200001, 0.464055, 0.071818, 1.483104, 10, 8, 0.436601, 0.070536, 20.995144
258, 178.199997, 1.308460, 0.202500, 4.118978, 10, 8, 1.231050, 0.198884, 65.381529
259, 147.899994, 1.085977, 0.168068, 3.427282, 10, 8, 1.021730, 0.165067, 68.639720
260, 134.000000, 0.983915, 0.152273, 3.105178, 10, 8, 0.925706, 0.149554, 62.188796
261, 87.599998, 0.643216, 0.099545, 2.029952, 10, 8, 0.605163, 0.097768, 40.654764
262, 49.299999, 0.361992, 0.056023, 1.156915, 10, 8, 0.340577, 0.055022, 16.377541
263, 131.399994, 0.964824, 0.149318, 3.044928, 10, 8, 0.907744, 0.146652, 60.982145
264, 2.300000, 0.016888, 0.002614, 0.053298, 10, 8, 0.015889, 0.002567, 1.067420
265, 135.800003, 0.997131, 0.154318, 3.146889, 10, 8, 0.938140, 0.151563, 63.024169
266, 65.400002, 0.480209, 0.074318, 1.534731, 10, 8, 0.451800, 0.072991, 21.725988
267, 161.300003, 1.184369, 0.183295, 3.728346, 10, 8, 1.114301, 0.180022, 59.180926
268, 179.899994, 1.320942, 0.204432, 4.158272, 10, 8, 1.242794, 0.200781, 66.005257
269, 2.300000, 0.016888, 0.002614, 0.053163, 10, 8, 0.015889, 0.002567, 0.843869
270, 188.899994, 1.387026, 0.214659, 4.366302, 10, 8, 1.304968, 0.210826, 69.307355
271, 253.399994, 1.860627, 0.287955, 5.857178, 10, 8, 1.750551, 0.282812, 92.972387
272, 149.199997, 1.095523, 0.169545, 3.457407, 10, 8, 1.030711, 0.166518, 69.243046
273, 135.399994, 0.994194, 0.153864, 3.137620, 10, 8, 0.935377, 0.151116, 62.838527
274, 136.000000, 0.998600, 0.154545, 3.151524, 10, 8, 0.939522, 0.151786, 63.116987
275, 206.500000, 1.516256, 0.234659, 4.773114, 10, 8, 1.426554, 0.230469, 75.764792
276, 119.000000, 0.873775, 0.135227, 2.757584, 10, 8, 0.822082, 0.132812, 55.227363
