ID, Size, Total Transfer Time, Transfer Time Parralelized, Chunking Time, N, K, Total Read Time, Read Time Parralelized, Reconstruct Time
89, 122.099998, 0.757787, 0.136272, 2.351911, 9, 8, 0.707225, 0.114756, 56.201233
90, 2.100000, 0.013033, 0.002344, 0.040451, 9, 8, 0.012164, 0.001974, 0.966606
91, 193.399994, 1.200295, 0.215848, 3.724523, 9, 8, 1.120207, 0.181767, 70.927537
92, 121.599998, 0.754684, 0.135714, 2.342280, 9, 8, 0.704329, 0.114286, 55.971089
93, 199.199997, 1.236291, 0.222321, 3.836220, 9, 8, 1.153802, 0.187218, 73.054630
94, 70.199997, 0.435681, 0.078348, 1.381395, 9, 8, 0.406611, 0.065977, 22.455759
95, 51.400002, 0.319003, 0.057366, 1.011449, 9, 8, 0.297718, 0.048308, 16.441967
96, 62.700001, 0.389134, 0.069978, 1.233811, 9, 8, 0.363170, 0.058929, 20.056640
97, 135.899994, 0.843434, 0.151674, 2.617728, 9, 8, 0.787157, 0.127726, 62.553213
98, 73.099998, 0.453679, 0.081585, 1.438462, 9, 8, 0.423408, 0.068703, 23.383419
99, 161.300003, 1.001073, 0.180022, 3.106337, 9, 8, 0.934279, 0.151598, 59.155182
100, 73.699997, 0.457403, 0.082254, 1.450268, 9, 8, 0.426884, 0.069267, 23.575348
101, 188.300003, 1.168643, 0.210156, 3.626307, 9, 8, 1.090667, 0.176974, 69.057165
102, 2.200000, 0.013654, 0.002455, 0.042368, 9, 8, 0.012743, 0.002068, 0.806828
103, 155.699997, 0.966318, 0.173772, 2.998491, 9, 8, 0.901842, 0.146335, 57.101435
104, 121.099998, 0.751581, 0.135156, 2.332648, 9, 8, 0.701433, 0.113816, 55.740944
105, 187.199997, 1.161816, 0.208929, 3.605123, 9, 8, 1.084296, 0.175940, 68.653749
106, 213.899994, 1.327524, 0.238728, 4.119315, 9, 8, 1.238947, 0.201034, 78.445709
107, 52.099998, 0.323347, 0.058147, 1.025224, 9, 8, 0.301773, 0.048966, 16.665884
108, 131.199997, 0.814264, 0.146429, 2.527196, 9, 8, 0.759934, 0.123308, 60.389858
109, 2.100000, 0.013033, 0.002344, 0.040451, 9, 8, 0.012164, 0.001974, 0.966606
110, 191.500000, 1.188503, 0.213728, 3.687933, 9, 8, 1.109202, 0.179981, 70.230733
111, 121.000000, 0.750960, 0.135045, 2.330722, 9, 8, 0.700854, 0.113722, 55.694916
112, 49.400002, 0.306590, 0.055134, 0.972093, 9, 8, 0.286134, 0.046429, 15.802202
113, 137.300003, 0.852123, 0.153237, 2.644696, 9, 8, 0.795266, 0.129041, 63.197621
114, 72.300003, 0.448714, 0.080692, 1.422719, 9, 8, 0.418775, 0.067951, 23.127514
115, 73.800003, 0.458024, 0.082366, 1.452236, 9, 8, 0.427463, 0.069361, 23.607338
116, 32.299999, 0.200463, 0.036049, 0.635599, 9, 8, 0.187087, 0.030357, 10.332208
117, 17.200001, 0.106748, 0.019196, 0.337964, 9, 8, 0.099625, 0.016165, 5.316737
118, 266.700012, 1.655216, 0.297656, 5.136145, 9, 8, 1.544774, 0.250658, 97.809594
119, 243.300003, 1.509989, 0.271540, 4.685504, 9, 8, 1.409237, 0.228665, 89.227872
120, 11.900000, 0.073855, 0.013281, 0.233824, 9, 8, 0.068927, 0.011184, 3.678440
121, 120.500000, 0.747857, 0.134487, 2.321091, 9, 8, 0.697958, 0.113252, 55.464772
122, 2.400000, 0.014895, 0.002679, 0.046229, 9, 8, 0.013901, 0.002256, 1.104693
123, 152.199997, 0.944596, 0.169866, 2.931088, 9, 8, 0.881570, 0.143045, 55.817845
124, 157.100006, 0.975007, 0.175335, 3.025453, 9, 8, 0.909951, 0.147650, 57.614875
125, 189.500000, 1.176091, 0.211496, 3.649416, 9, 8, 1.097618, 0.178102, 69.497252
126, 121.400002, 0.753443, 0.135491, 2.338427, 9, 8, 0.703171, 0.114098, 55.879032
127, 196.399994, 1.218914, 0.219196, 3.782297, 9, 8, 1.137584, 0.184586, 72.027757
128, 2.100000, 0.013033, 0.002344, 0.040442, 9, 8, 0.012164, 0.001974, 0.770154
129, 68.800003, 0.426992, 0.076786, 1.353846, 9, 8, 0.398502, 0.064662, 22.007925
130, 247.000000, 1.532952, 0.275670, 4.756759, 9, 8, 1.430668, 0.232143, 90.584809
131, 2.200000, 0.013654, 0.002455, 0.042368, 9, 8, 0.012743, 0.002068, 0.806828
132, 133.300003, 0.827297, 0.148772, 2.567647, 9, 8, 0.772098, 0.125282, 61.356467
133, 191.699997, 1.189744, 0.213951, 3.691784, 9, 8, 1.110361, 0.180169, 70.304080
134, 2.100000, 0.013033, 0.002344, 0.040442, 9, 8, 0.012164, 0.001974, 0.770154
135, 213.199997, 1.323179, 0.237946, 4.105834, 9, 8, 1.234893, 0.200376, 78.188992
136, 124.099998, 0.770200, 0.138504, 2.390435, 9, 8, 0.718809, 0.116635, 57.121810
137, 138.199997, 0.857708, 0.154241, 2.662032, 9, 8, 0.800479, 0.129887, 63.611878
138, 52.299999, 0.324589, 0.058371, 1.029159, 9, 8, 0.302931, 0.049154, 16.729861
139, 48.599998, 0.301625, 0.054241, 0.956351, 9, 8, 0.281500, 0.045677, 15.546295
140, 146.500000, 0.909220, 0.163504, 2.821908, 9, 8, 0.848554, 0.137688, 67.432275
141, 70.500000, 0.437543, 0.078683, 1.387299, 9, 8, 0.408349, 0.066259, 22.551725
142, 74.300003, 0.461127, 0.082924, 1.462075, 9, 8, 0.430359, 0.069831, 23.767279
143, 51.700001, 0.320865, 0.057701, 1.017353, 9, 8, 0.299456, 0.048590, 16.537932
144, 2.500000, 0.015516, 0.002790, 0.049195, 9, 8, 0.014480, 0.002350, 0.799707
145, 154.600006, 0.959491, 0.172545, 2.977308, 9, 8, 0.895471, 0.145301, 56.698025
146, 67.800003, 0.420786, 0.075670, 1.334168, 9, 8, 0.392710, 0.063722, 21.688042
147, 158.300003, 0.982455, 0.176674, 3.048563, 9, 8, 0.916902, 0.148778, 58.054962
148, 192.300003, 1.193468, 0.214621, 3.703339, 9, 8, 1.113836, 0.180733, 70.524126
149, 132.699997, 0.823574, 0.148103, 2.556090, 9, 8, 0.768622, 0.124718, 61.080291
150, 2.200000, 0.013654, 0.002455, 0.042377, 9, 8, 0.012743, 0.002068, 1.012635
151, 124.599998, 0.773303, 0.139062, 2.400066, 9, 8, 0.721706, 0.117105, 57.351954
152, 227.000000, 1.408826, 0.253348, 4.371596, 9, 8, 1.314825, 0.213346, 83.250007
153, 134.500000, 0.834745, 0.150112, 2.590762, 9, 8, 0.779048, 0.126410, 61.908812
154, 212.800003, 1.320697, 0.237500, 4.098131, 9, 8, 1.232576, 0.200000, 78.042298
155, 124.400002, 0.772062, 0.138839, 2.396214, 9, 8, 0.720547, 0.116917, 57.259898
156, 2.300000, 0.014274, 0.002567, 0.044303, 9, 8, 0.013322, 0.002162, 1.058664
157, 188.600006, 1.170505, 0.210491, 3.632084, 9, 8, 1.092405, 0.177256, 69.167189
158, 184.800003, 1.146921, 0.206250, 3.558903, 9, 8, 1.070395, 0.173684, 67.773575
159, 133.800003, 0.830401, 0.149330, 2.577278, 9, 8, 0.774994, 0.125752, 61.586611
160, 2.200000, 0.013654, 0.002455, 0.042377, 9, 8, 0.012743, 0.002068, 1.012635
161, 67.099998, 0.416442, 0.074888, 1.320394, 9, 8, 0.388655, 0.063064, 21.464123
162, 74.199997, 0.460506, 0.082812, 1.460107, 9, 8, 0.429780, 0.069737, 23.735289
163, 50.299999, 0.312176, 0.056138, 0.989803, 9, 8, 0.291347, 0.047274, 16.090095
164, 146.800003, 0.911082, 0.163839, 2.827686, 9, 8, 0.850292, 0.137970, 67.570362
165, 67.400002, 0.418303, 0.075223, 1.326297, 9, 8, 0.390393, 0.063346, 21.560089
166, 80.699997, 0.500847, 0.090067, 1.554457, 9, 8, 0.467429, 0.075846, 37.145286
167, 73.800003, 0.458024, 0.082366, 1.452236, 9, 8, 0.427463, 0.069361, 23.607338
168, 2.400000, 0.014895, 0.002679, 0.047227, 9, 8, 0.013901, 0.002256, 0.767718
169, 149.300003, 0.926598, 0.166629, 2.875842, 9, 8, 0.864772, 0.140320, 68.721084
170, 154.199997, 0.957009, 0.172098, 2.969604, 9, 8, 0.893154, 0.144925, 56.551325
171, 184.000000, 1.141956, 0.205357, 3.543497, 9, 8, 1.065761, 0.172932, 67.480182
172, 134.600006, 0.835366, 0.150223, 2.592688, 9, 8, 0.779627, 0.126504, 61.954843
173, 2.300000, 0.014274, 0.002567, 0.044303, 9, 8, 0.013322, 0.002162, 1.058664
174, 2.500000, 0.015516, 0.002790, 0.048155, 9, 8, 0.014480, 0.002350, 1.150721
175, 139.399994, 0.865156, 0.155580, 2.685146, 9, 8, 0.807430, 0.131015, 64.164223
176, 140.699997, 0.873224, 0.157031, 2.710187, 9, 8, 0.814960, 0.132237, 64.762599
177, 116.099998, 0.720549, 0.129576, 2.236338, 9, 8, 0.672472, 0.109117, 53.439501
178, 213.199997, 1.323179, 0.237946, 4.105834, 9, 8, 1.234893, 0.200376, 78.188992
179, 132.199997, 0.820471, 0.147545, 2.546459, 9, 8, 0.765726, 0.124248, 60.850147
180, 2.400000, 0.014895, 0.002679, 0.046229, 9, 8, 0.013901, 0.002256, 1.104693
181, 185.600006, 1.151886, 0.207143, 3.574310, 9, 8, 1.075028, 0.174436, 68.066968
182, 185.800003, 1.153127, 0.207366, 3.578161, 9, 8, 1.076187, 0.174624, 68.140315
183, 236.699997, 1.469027, 0.264174, 4.558400, 9, 8, 1.371009, 0.222462, 86.807385
184, 73.599998, 0.456782, 0.082143, 1.448301, 9, 8, 0.426304, 0.069173, 23.543360
185, 58.299999, 0.361826, 0.065067, 1.147227, 9, 8, 0.337684, 0.054793, 18.649156
186, 78.099998, 0.484711, 0.087165, 1.504375, 9, 8, 0.452369, 0.073402, 35.948536
187, 149.600006, 0.928460, 0.166964, 2.881620, 9, 8, 0.866510, 0.140602, 68.859172
188, 128.800003, 0.799369, 0.143750, 2.480967, 9, 8, 0.746033, 0.121053, 59.285168
189, 86.599998, 0.537464, 0.096652, 1.668104, 9, 8, 0.501603, 0.081391, 39.860989
190, 50.200001, 0.311555, 0.056027, 0.987836, 9, 8, 0.290767, 0.047180, 16.058108
191, 144.699997, 0.898049, 0.161496, 2.787236, 9, 8, 0.838128, 0.135996, 66.603754
192, 70.000000, 0.434440, 0.078125, 1.377460, 9, 8, 0.405453, 0.065789, 22.391783
193, 159.699997, 0.991143, 0.178237, 3.075524, 9, 8, 0.925011, 0.150094, 58.568396
194, 189.800003, 1.177952, 0.211830, 3.655194, 9, 8, 1.099356, 0.178383, 69.607276
195, 132.399994, 0.821712, 0.147768, 2.550311, 9, 8, 0.766884, 0.124436, 60.942203
196, 2.100000, 0.013033, 0.002344, 0.040451, 9, 8, 0.012164, 0.001974, 0.966606
197, 2.400000, 0.014895, 0.002679, 0.046229, 9, 8, 0.013901, 0.002256, 1.104693
198, 246.100006, 1.527366, 0.274665, 4.739427, 9, 8, 1.425455, 0.231297, 90.254745
199, 123.300003, 0.765235, 0.137612, 2.375025, 9, 8, 0.714176, 0.115883, 56.753581
200, 139.100006, 0.863294, 0.155246, 2.679368, 9, 8, 0.805692, 0.130733, 64.026142
201, 190.699997, 1.183538, 0.212835, 3.672526, 9, 8, 1.104569, 0.179229, 69.937339
202, 2.400000, 0.014895, 0.002679, 0.046220, 9, 8, 0.013901, 0.002256, 0.880176
203, 138.000000, 0.856467, 0.154018, 2.658179, 9, 8, 0.799321, 0.129699, 63.519822
204, 2.200000, 0.013654, 0.002455, 0.042377, 9, 8, 0.012743, 0.002068, 1.012635
205, 116.300003, 0.721791, 0.129799, 2.240190, 9, 8, 0.673630, 0.109305, 53.531561
206, 214.300003, 1.330006, 0.239174, 4.127018, 9, 8, 1.241264, 0.201410, 78.592409
207, 183.899994, 1.141335, 0.205246, 3.541571, 9, 8, 1.065182, 0.172838, 67.443506
208, 56.299999, 0.349414, 0.062835, 1.107871, 9, 8, 0.326100, 0.052914, 18.009391
209, 161.500000, 1.002315, 0.180246, 3.110189, 9, 8, 0.935437, 0.151786, 59.228529
210, 73.699997, 0.457403, 0.082254, 1.450268, 9, 8, 0.426884, 0.069267, 23.575348
211, 49.500000, 0.307211, 0.055246, 0.974061, 9, 8, 0.286713, 0.046523, 15.834190
212, 133.800003, 0.830401, 0.149330, 2.577278, 9, 8, 0.774994, 0.125752, 61.586611
213, 86.800003, 0.538705, 0.096875, 1.671956, 9, 8, 0.502761, 0.081579, 39.953049
214, 146.000000, 0.906117, 0.162946, 2.812276, 9, 8, 0.845658, 0.137218, 67.202130
215, 133.500000, 0.828539, 0.148996, 2.571499, 9, 8, 0.773256, 0.125470, 61.448523
216, 2.400000, 0.014895, 0.002679, 0.046229, 9, 8, 0.013901, 0.002256, 1.104693
217, 143.899994, 0.893084, 0.160603, 2.771826, 9, 8, 0.833495, 0.135244, 66.235521
218, 69.000000, 0.428233, 0.077009, 1.357782, 9, 8, 0.399660, 0.064850, 22.071901
219, 153.100006, 0.950182, 0.170871, 2.948420, 9, 8, 0.886783, 0.143891, 56.147914
220, 181.300003, 1.125199, 0.202344, 3.491500, 9, 8, 1.050122, 0.170395, 66.489985
221, 178.000000, 1.104718, 0.198661, 3.427948, 9, 8, 1.031008, 0.167293, 65.279741
222, 2.200000, 0.013654, 0.002455, 0.042368, 9, 8, 0.012743, 0.002068, 0.806828
223, 133.899994, 0.831021, 0.149442, 2.579204, 9, 8, 0.775573, 0.125846, 61.632636
224, 250.000000, 1.551571, 0.279018, 4.814533, 9, 8, 1.448045, 0.234962, 91.685030
225, 146.100006, 0.906738, 0.163058, 2.814203, 9, 8, 0.846237, 0.137312, 67.248162
226, 212.600006, 1.319456, 0.237277, 4.094279, 9, 8, 1.231417, 0.199812, 77.968951
227, 118.300003, 0.734203, 0.132031, 2.278715, 9, 8, 0.685215, 0.111184, 54.452138
228, 183.300003, 1.137612, 0.204576, 3.530016, 9, 8, 1.061706, 0.172274, 67.223465
229, 140.699997, 0.873224, 0.157031, 2.710187, 9, 8, 0.814960, 0.132237, 64.762599
230, 2.500000, 0.015516, 0.002790, 0.048155, 9, 8, 0.014480, 0.002350, 1.150721
231, 2.300000, 0.014274, 0.002567, 0.044303, 9, 8, 0.013322, 0.002162, 1.058664
232, 163.199997, 1.012865, 0.182143, 3.142927, 9, 8, 0.945284, 0.153383, 59.851986
233, 73.099998, 0.453679, 0.081585, 1.438462, 9, 8, 0.423408, 0.068703, 23.383419
234, 65.099998, 0.404029, 0.072656, 1.281038, 9, 8, 0.377071, 0.061184, 20.824358
235, 149.399994, 0.927219, 0.166741, 2.877768, 9, 8, 0.865352, 0.140414, 68.767109
236, 127.099998, 0.788819, 0.141853, 2.448221, 9, 8, 0.736186, 0.119455, 58.502676
237, 87.800003, 0.544912, 0.097991, 1.691218, 9, 8, 0.508553, 0.082519, 40.413337
238, 50.299999, 0.312176, 0.056138, 0.989803, 9, 8, 0.291347, 0.047274, 16.090095
239, 2.400000, 0.014895, 0.002679, 0.047227, 9, 8, 0.013901, 0.002256, 0.767718
240, 159.600006, 0.990523, 0.178125, 3.073598, 9, 8, 0.924432, 0.150000, 58.531725
241, 164.399994, 1.020313, 0.183482, 3.166037, 9, 8, 0.952234, 0.154511, 60.292073
242, 182.600006, 1.133267, 0.203795, 3.516535, 9, 8, 1.057652, 0.171617, 66.966748
243, 191.800003, 1.190365, 0.214063, 3.693710, 9, 8, 1.110940, 0.180263, 70.340756
244, 135.100006, 0.838469, 0.150781, 2.602319, 9, 8, 0.782523, 0.126974, 62.184988
245, 2.200000, 0.013654, 0.002455, 0.042377, 9, 8, 0.012743, 0.002068, 1.012635
246, 66.099998, 0.410235, 0.073772, 1.300716, 9, 8, 0.382863, 0.062124, 21.144241
247, 134.699997, 0.835986, 0.150335, 2.594614, 9, 8, 0.780207, 0.126598, 62.000868
248, 128.600006, 0.798128, 0.143527, 2.477115, 9, 8, 0.744874, 0.120865, 59.193112
249, 212.800003, 1.320697, 0.237500, 4.098131, 9, 8, 1.232576, 0.200000, 78.042298
250, 130.100006, 0.807437, 0.145201, 2.506008, 9, 8, 0.753563, 0.122274, 59.883545
251, 2.400000, 0.014895, 0.002679, 0.046229, 9, 8, 0.013901, 0.002256, 1.104693
252, 183.699997, 1.140094, 0.205022, 3.537719, 9, 8, 1.064023, 0.172650, 67.370159
253, 138.399994, 0.858949, 0.154464, 2.665884, 9, 8, 0.801638, 0.130075, 63.703934
254, 2.400000, 0.014895, 0.002679, 0.046229, 9, 8, 0.013901, 0.002256, 1.104693
255, 245.800003, 1.525504, 0.274330, 4.733649, 9, 8, 1.423718, 0.231015, 90.144722
256, 74.500000, 0.462368, 0.083147, 1.466011, 9, 8, 0.431517, 0.070019, 23.831255
257, 63.200001, 0.392237, 0.070536, 1.243650, 9, 8, 0.366066, 0.059398, 20.216582
258, 178.199997, 1.105960, 0.198884, 3.431799, 9, 8, 1.032166, 0.167481, 65.353088
259, 147.899994, 0.917909, 0.165067, 2.848874, 9, 8, 0.856663, 0.139004, 68.076676
260, 134.000000, 0.831642, 0.149554, 2.581130, 9, 8, 0.776152, 0.125940, 61.678667
261, 87.599998, 0.543670, 0.097768, 1.687366, 9, 8, 0.507395, 0.082331, 40.321277
262, 49.299999, 0.305970, 0.055022, 0.970125, 9, 8, 0.285554, 0.046335, 15.770213
263, 131.399994, 0.815505, 0.146652, 2.531049, 9, 8, 0.761092, 0.123496, 60.481914
264, 2.300000, 0.014274, 0.002567, 0.044303, 9, 8, 0.013322, 0.002162, 1.058664
265, 135.800003, 0.842813, 0.151563, 2.615802, 9, 8, 0.786578, 0.127632, 62.507188
266, 65.400002, 0.405891, 0.072991, 1.286941, 9, 8, 0.378809, 0.061466, 20.920324
267, 161.300003, 1.001073, 0.180022, 3.106337, 9, 8, 0.934279, 0.151598, 59.155182
268, 179.899994, 1.116510, 0.200781, 3.464538, 9, 8, 1.042013, 0.169079, 65.976545
269, 2.300000, 0.014274, 0.002567, 0.044294, 9, 8, 0.013322, 0.002162, 0.843502
270, 188.899994, 1.172367, 0.210826, 3.637861, 9, 8, 1.094143, 0.177538, 69.277206
271, 253.399994, 1.572672, 0.282812, 4.880011, 9, 8, 1.467738, 0.238158, 92.931944
272, 149.199997, 0.925977, 0.166518, 2.873915, 9, 8, 0.864193, 0.140226, 68.675052
273, 135.399994, 0.840331, 0.151116, 2.608097, 9, 8, 0.784261, 0.127256, 62.323069
274, 136.000000, 0.844054, 0.151786, 2.619655, 9, 8, 0.787736, 0.127820, 62.599245
275, 206.500000, 1.281597, 0.230469, 3.976805, 9, 8, 1.196085, 0.194079, 75.731834
276, 119.000000, 0.738548, 0.132812, 2.292198, 9, 8, 0.689269, 0.111842, 54.774339
